title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Effects of H2O2 and temperature on electrolytic pickling of austenitic stainless steel 304L in Na2SO4 solution(Article),"['Tipves, K.', 'Lothongkum, G.', 'Lothongkum, A.W.']","Volume 62, Issue 10, October 2020, Pages 993-997","The effects of H2O2 solution addition and temperature on electrolytic pickling via Na2SO4 solution to eliminate the metal oxide layers of an annealed 304L stainless steel were investigated by polarization technique. The experimental conditions involved a pure 190 kg × m-3 Na2SO4 solution and a mixture of 190 kg × m-3 Na2SO4 + 10 kg × m-3 H2O2 at 298, 318 and 333 K and pH 4. It was found that the addition of a 10 kg × m-3 H2O2 solution in 190 kg × m-3 Na2SO4 solution and an increase in temperature resulted in a decrease in the passive region of the polarization curves. The results from the SEM images, the XRD patterns and root-meansquare roughness showed that the surface of the annealed 304L stainless steel was smoother and fewer remaining oxide scales was found when pickling in 190 kg × m-3 Na2SO4 + 10 kg × m-3 H2O2 solution. However, no effects of the addition of 10 kg × m-3 H2O2 solution in 190 kg × m-3 Na2SO4 solution and temperature on pickling time at 298, 318 and 333 K were observed. © 2020 Carl Hanser Verlag. All rights reserved.",Materialpruefung/Materials Testing,"{'ISSN': '00255300', 'Source Type': 'MTPRA', 'Original Language': 'Journal'}","{'Document Type': '10.3139/120.111586', 'Publisher': 'Article'}","['Electrolytic pickling', 'Hydrogen peroxide', 'Polarization', 'Sodium sulphate', 'Stainless steel', 'Metals', 'Pickling', 'Polarization', 'Scale (deposits)', 'Sodium alloys', 'Sodium sulfate', '304L stainless steel', 'Electrolytic pickling', 'Experimental conditions', 'Metal oxide layers', 'Oxide scale', 'Polarization curves', 'Polarization techniques', 'XRD patterns', 'Austenitic stainless steel']","[""aDepartment of Chemical Engineering, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand"", 'bDepartment of Metallurgical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': '', 'Funding Number': 'MSD59I0099', 'Acronym': ''}]"
The N-dimension computing machine postulate(Article)(Open Access),"['Sophatsathit, P.']","Volume 8, 2020, Pages 173044-173055","This paper postulates a novel N-dimension computing machine that operates in an unconventional manner. This postulate aims at solving existing problems in higher dimensions, where one must re-think the scope of a given problem domain beyond the one-dimension Turing machine to dictate all subsequent problem representation, problem transformation, and algorithmic derivation. Two oversimplified well-known problems, namely, the Traveling Salesman Problem and the Tower of Hanoi problem are presented to demonstrate the point. Both synthetic problems are effectively adapted to solve a real world project. To realize the postulate in a viable architectural construct, data flow and molecular computers are investigated since they show potential computation power. Unfortunately, they are still confined to working in one-dimension domain. A biological-like architecture for software systems is proposed in three design aspects: structure, function, and behavior. Contributions of this work are to revamp traditional Turing computation paradigm to N-dimension computing machine, yet it is simple, straightforward, and implementable by state-of-the-practice hardware and software technologies. Thus, the burden of solving difficult problems can be lessened. © 2020 Institute of Electrical and Electronics Engineers Inc.. All rights reserved.",IEEE Access,"{'ISSN': '21693536', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1109/ACCESS.2020.3025149', 'Publisher': 'Article'}","['Biological-like architecture', 'Data flow computers', 'Molecular computers', 'N-dimension computing', 'Turing machine', 'Computers', 'Traveling salesman problem', 'Computation paradigms', 'Computing machines', 'Hardware and software', 'Molecular computers', 'Problem representation', 'Problem transformations', 'Real world projects', 'State of the practice', 'Turing machines']","['Advanced Virtual and Intelligent Computing Center (AVIC), Department of Mathematics and Computer Science, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
Activity pattern and resource use of two callosciurus species in different habitats in northeastern thailand(Article),"['Kobayashi, S.', 'Placksanoi, J.', 'Taksin, A.', 'Waengsothorn, S.', 'Aryuthaka, C.', 'Panha, S.', 'Izawa, M.']","Volume 68, 27 July 2020, Pages 654-661","Some squirrel species can adapt to areas of extensive human activities. However, few studies have compared the behaviour of such squirrels in human activity areas with that in their natural forest areas in the tropics. This study describes the activity pattern and resource use of Callosciurus finlaysonii and C. caniceps in a small residential area located in the dry evergreen and dry dipterocarp forests in Sakaerat Biosphere Reserve, Thailand, by using route census survey. Both species were active in the morning and evening, just as they are in the forests, but the frequency of detection of C. finlaysonii was higher than that of C. caniceps. Intraspecific interactions were frequently observed in C. finlaysonii; however, interspecific interactions were not observed. Callosciurus finlaysonii used buildings and electric wires located above ground in open areas as pathways, whereas C. caniceps was not observed in open areas. Callosciurus finlaysonii consumed a greater diversity of food items than C. caniceps, including fruits, leaves, flowers, and seeds, whereas C. caniceps fed mainly on fruits/seeds. The present study showed that C. finlaysonii can use human activity areas. Callosciurus finlaysonii probably use the human activity area owing to the presence of fewer natural predators, its ability to survive in different type of environments, as well as its wide feeding habits, and the presence of fewer competitors. However, it was observed that C. caniceps scarcely used human modified areas. © National University of Singapore.",Raffles Bulletin of Zoology,"{'ISSN': '02172445', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.26107/RBZ-2020-0080', 'Publisher': 'Article'}","['Activity pattern', 'Callosciurine squirrels', 'Human activity', 'Resource use', 'Southeast Asia', 'Tropical seasonal dry forest']","['aFaculty of Science, University of the Ryukyus, 1 Senbaru, Okinawa, Nishihara, 903-023, Japan', 'bSakaerat Environmental Research Station, Thailand Institute of Scientific and Technological Research, 1 Moo 9 Udom, Wang Nam Khieo, Nakhon Ratchasima, 30370, Thailand', 'cFaculty of Fishery, Kasetsart University, 50 Ngam Wong Wan Road, Lat Yao Chatuchak, Bangkok, 10900, Thailand', 'dDepartment of Biology, Chulalongkorn University, 254 Payathai Road, Pathumwan, Bangkok, 10330, Thailand', 'eCenter of Excellence on Biodiversity, Ministry of Education and Chulalongkorn University, Bangkok, 10400, Thailand']","[{'Funding Sponsor': '', 'Funding Number': 'BDC-PG2-159009', 'Acronym': ''}, {'Funding Sponsor': 'Japan Society for the Promotion of ScienceSee opportunities\xa0by\xa0KAKEN', 'Funding Number': '16H05771', 'Acronym': 'KAKEN'}]"
"Administration of Candida Albicans to Dextran Sulfate Solution Treated Mice Causes Intestinal Dysbiosis, Emergence and Dissemination of Intestinal Pseudomonas Aeruginosa and Lethal Sepsis(Article)(Open Access)","['Hiengrach, P.', 'Panpetch, W.', 'Worasilchai, N.', 'Chindamporn, A.', 'Tumwasorn, S.', 'Jaroonwitchawan, T.', 'Wilantho, A.', 'Chatthanathon, P.', 'Somboonna, N.', 'Leelahavanichkul, A.']","Volume 53, Issue 2, 1 February 2020, Pages 189-198","The influence of gut fungi in chronic colitis was investigated by repeated oral administration of Candida albicans in a 3% dextran sulfate solution (DSS) induced-colitis mouse model. Candida administration in the DSS (DSS+Candida) model enhanced the mortality rate and induced bacteremia (without candidemia) resulting from a gut perm-selectivity defect despite similar diarrheal severity in mice treated with DSS alone. The dominant fecal bacteria in DSS+Candida and DSS alone mice were Pseudomonas spp. and Enterobacter spp., respectively, implying that Candida induced gut dysbiosis. Interestingly, chloramphenicol-resistant bacterial colonies, predominantly Pseudomonas spp., appeared in the feces and blood of DSS+Candida mice (not the DSS alone group) during fungal culture. These antibiotic-resistant bacteria were also isolated, ex vivo, by incubating mouse feces with DSS and heat-killed Candida or (1→3)-β-D-glucan, suggesting bacterial fermentation on fungi. Administration of Pseudomonas aeruginosa isolated from chloramphenicol-resistant bacteria in the DSS+Candida model enhanced the severity of disease, and increased growth of isolated P aeruginosa in blood agar containing heat-killed Candida was demonstrated. These data suggested the selection of a highly virulent bacterial strain following fecal Candida presentation in the gut. Additionally, reduction of fecal fungi with fluconazole decreased the burden of chloramphenicol-resistant bacteria, attenuating the severity of DSS+Candida. In conclusion, gut Candida induced bacteremia in the DSS model through an inflammation-induced gut perm-selectivity defect and facilitated the growth of some gut bacteria. Treatment strategies aimed at reducing gut fungi could attenuate disease severity. Further investigation of gut fungi in inflammatory bowel disease is warranted. © 2019 by the Shock Society. Unauthorized reproduction of this article is prohibited.",Shock,"{'ISSN': '10732322', 'Source Type': 'SAGUA', 'Original Language': 'Journal'}","{'Document Type': '10.1097/SHK.0000000000001339', 'Publisher': '30829903'}","['Bacteremia', 'dextran sulfate solution-induced colitis', 'dysbiosis', 'gut leakage', 'intestinal Candida', '1,3 beta glucanase', 'chloramphenicol', 'fluconazole', 'interleukin 6', 'dextran sulfate', 'fluconazole', 'Acinetobacter', 'Acinetobacter baumannii', 'animal cell', 'animal experiment', 'animal model', 'animal tissue', 'Article', 'bacteremia', 'bacterial strain', 'bacterial virulence', 'bacterium colony', 'Candida albicans', 'candidiasis', 'controlled study', 'dextran sulfate sodium-induced colitis', 'disease severity', 'dysbiosis', 'Enterobacter', 'Enterobacter cloacae', 'ex vivo study', 'experimental design', 'feces analysis', 'feces microflora', 'Lactobacillus', 'lethality', 'male', 'mass spectrometry', 'mortality rate', 'mouse', 'nonhuman', 'Pseudomonas', 'Pseudomonas aeruginosa', 'Pseudomonas infection', 'Pseudomonas putida', 'animal', 'C57BL mouse', 'Candida albicans', 'disease model', 'drug effect', 'dysbiosis', 'HT-29 cell line', 'human', 'intestine flora', 'microbiology', 'sepsis', 'Animals', 'Candida albicans', 'Dextran Sulfate', 'Disease Models, Animal', 'Dysbiosis', 'Fluconazole', 'Gastrointestinal Microbiome', 'HT29 Cells', 'Humans', 'Male', 'Mice', 'Mice, Inbred C57BL', 'Pseudomonas aeruginosa', 'Sepsis']","['aDepartment of Microbiology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'bDepartment of Microbiology, Faculty of Science, Chulalongkorn University, Bangkok, Thailand', 'cMicrobiome Research Unit for Probiotics in Food and Cosmetics, Chulalongkorn University, Bangkok, Thailand', 'dGenome Technology Research Unit, National Center for Genetic Engineering and Biotechnology, Khlong Luang, Pathum Thani, Thailand', 'eCenter of Excellence in Immunology and Immune-mediated Diseases, Department of Microbiology, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': '', 'Funding Number': '76001-HR', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'RSA-6080023', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'RES_61_202_30_022', 'Acronym': 'TRF'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}]"
Thirty-Day Readmission and Cost Analysis in Patients With Cirrhosis: A Nationwide Population-Based Data(Article)(Open Access),"['Chirapongsathorn, S.', 'Poovorawan, K.', 'Soonthornworasiri, N.', 'Pan-ngum, W.', 'Phaosawasdi, K.', 'Treeprasertsuk, S.']","Volume 4, Issue 3, 1 March 2020, Pages 453-460","Accurate population-based data are needed on the rate, economic impact, and the long-term outcomes of readmission among patients with cirrhosis. To examine the rates, costs, and 1-year outcomes of patients readmitted within 30 days following their index hospitalization for complications of cirrhosis, we conducted a nationwide, population-based cohort study involving all patients with cirrhosis in Thailand from 2009 through 2013, using data from the National Health Security Office databases, which included those from nationwide hospitalizations. Readmission was captured from hospitals at all health care levels across the country within the Universal Coverage Scheme. For the 134,038 patients hospitalized with cirrhosis, the overall 30-day readmission rate was 17%. Common causes of readmission consisted of complications of portal hypertension (47%) and infections (17%). After adjusting for multiple covariates, predictors of 30-day readmission included hepatocellular carcinoma (odds ratio [OR] 1.95, 95% confidence interval [CI] 1.84-2.06), human immunodeficiency virus–related admission (OR 1.81, 95% CI 1.51-2.17) and cholangiocarcinoma (OR 1.64, 95% CI 1.3-2.05). In all, 2,936 deaths (13%) occurred during readmission, and an additional 14,425 deaths up to 1 year (63.5% total mortality among readmitted patients). Causes of death were mostly from liver-related mortality. Average cost at index admission for those with a 30-day readmission were significantly higher than those readmitted beyond 30 days or not readmitted. Conclusions: Patients hospitalized with cirrhosis complications had high rates of unscheduled 30-day readmission. Average hospitalization costs were high, and only 36.5% of patients readmitted within 30 days survived at 1 year. © 2020 The Authors. Hepatology Communications published by Wiley Periodicals, Inc., on behalf of the American Association for the Study of Liver Diseases.",Hepatology Communications,"{'ISSN': '2471254X', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1002/hep4.1472', 'Publisher': 'Article'}","['accuracy', 'adult', 'alcohol liver cirrhosis', 'alcohol liver disease', 'Article', 'bacterial peritonitis', 'bile duct carcinoma', 'cause of death', 'Charlson Comorbidity Index', 'cohort analysis', 'comorbidity', 'cost benefit analysis', 'death', 'female', 'follow up', 'gastrointestinal hemorrhage', 'hazard ratio', 'health care cost', 'health insurance', 'hepatic encephalopathy', 'Hepatitis B virus', 'Hepatitis C virus', 'hepatorenal syndrome', 'hospital admission', 'hospital cost', 'hospital discharge', 'hospital patient', 'hospital readmission', 'hospitalization', 'human', 'Human immunodeficiency virus', 'insurance', 'length of stay', 'liver cell carcinoma', 'liver cirrhosis', 'major clinical study', 'male', 'middle aged', 'mortality rate', 'outcome assessment', 'priority journal', 'public health', 'risk factor', 'sensitivity and specificity']","['aDivision of Gastroenterology and Hepatology, Department of Medicine, Phramongkutklao Hospital, College of Medicine, Royal Thai Army, Bangkok, Thailand', 'bDepartment of Clinical Tropical Medicine, Faculty of Tropical Medicine, Mahidol University, Bangkok, Thailand', 'cDepartment of Tropical Hygiene, Faculty of Tropical Medicine, Mahidol University, Bangkok, Thailand', 'dDivision of Gastroenterology, Vichaiyut Hospital, Bangkok, Thailand', 'eDivision of Gastroenterology, Department of Medicine, Chulalongkorn University, Bangkok, Thailand']",[]
Recovery of γ-oryzanol from rice bran oil soapstock derived calcium soap: Consideration of Hansen solubility parameters and preferential extractability in various solvents(Article),"['Daisuk, P.', 'Shotipruk, A.']","Volume 134, December 2020, Article number 110238","This study aimed to develop an effective procedure for the recovery of γ-oryzanol through calcium (Ca)-induced precipitation of rice bran oil soapstock (RBOS), a by-product of the RBO industry. The most suitable pretreatment condition was found to be saponification with sodium hydroxide at 2× the saponification value, 90 °C for 40 min, providing 100% and 63.5% conversion of triglycerides and free fatty acids, respectively, and a 79.4% γ-oryzanol yield. Addition of calcium chloride (CaCl2) solution at 0.3 g CaCl2:1 g of sodium soap (Na-FA) effectively induced the precipitation of γ-oryzanol-containing calcium soap (Ca-FA). Based on experimental solubility measurements, theoretical Hansen solubility parameters (HSPs), and a preferential extractability study, the most suitable extraction solvents were suggested to be ethyl acetate and furfural. Ethyl acetate gave a γ-oryzanol selective extractability and recovery of 55.4% and 59.3%, respectively, whilst those for furfural were 55.3% and 62.8%, respectively. In addition to obtaining a high γ-oryzanol yield in a relatively simple and energy efficient process, Ca-FA residue, a high price animal feed supplement, was also obtained by this proposed process. © 2020 Elsevier Ltd",LWT,"{'ISSN': '00236438', 'Source Type': 'LBWTA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.lwt.2020.110238', 'Publisher': 'Article'}","['Extraction', 'Hansen solubility parameters', 'Rice bran oil soapstock', 'γ-Oryzanol', 'Aldehydes', 'Calcium chloride', 'Energy efficiency', 'Fatty acids', 'Hydrolysis', 'Recovery', 'Sodium hydroxide', 'Solubility', 'Animal feed supplements', 'Energy-efficient process', 'Ethyl acetates', 'Extraction solvents', 'Free fatty acid', 'Hansen solubility parameters', 'Pretreatment conditions', 'Solubility measurement', 'Furfural']","['Bio-Circular-Green-economy Technology & Engineering Center, BCGeTEC, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Phayathai Road, Pathumwan, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Thailand Science Research and Innovation', 'Funding Number': 'PHD/0162/2558', 'Acronym': 'TSRI'}]"
"The causal structural relationships between accounting information system quality, supply chain management capability, and sustainable competitive advantages of maize(Article)","['Ditkaew, K.', 'Pitchayatheeranart, L.', 'Jermsittipasert, K.']","Volume 9, Issue 1, 2020, Pages 144-154","This research aims to (1) investigate influence of accounting information systems on supply chain management capability of maize, (2) study influence of supply chain management capability on sustainable competitive advantages of maize in Tak special economic zone (Tak SEZ), and (3) examine influence of accounting information systems on sustainable competitive advantages of maize. The data was collected from samples of 580 households by using questionnaires. The data was analyzed by descriptive statistics and structural equation modeling (SEM). It was found that factors have relational influence on the others. Accounting information system quality has positive influence on supply chain management capability in terms of customer relationship, manufacturing flow management, procurement effectiveness, and delivery time. Moreover, customer relationship, manufacturing flow management, procurement effectiveness, and delivery time in supply chain management capability have positive influence on sustainable competitive advantages. Accounting information system quality also has positive influence on sustainable competitive advantages. In addition, when considering total influence of endogenous latent variables, accounting information system quality has total influence on sustainable competitive advantages. The findings of this study can be applied to accounting information systems together with supply chains in order to create competitive advantages. According to the Government's policy promoting sustainable agriculture to Thai farmers, safety of both manufacturers and consumers is encouraged to reduce cost and increase the quantity of products. © 2020 ExcelingTech Pub, UK.",International Journal of Supply Chain Management,"{'ISSN': '20513771', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'ExcelingTech'}","['Accounting information system quality', 'Maize', 'Supply chain management capability', 'Sustainable competitive advantages']","['aFaculty of Business Administration and Liberal Arts, Rajamangala University of Technology Lanna Tak, Tak, Thailand', 'bFaculty of Management Science, Loei Rajabhat University, Loei, Thailand', 'cSocial Research Institute, Chulalongkorn University, Bangkok, Thailand']",[]
Optimization of Fiber-Reinforced Polymer Patches for Repairing Fatigue Cracks in Steel Plates Using a Genetic Algorithm(Article)(Open Access),"['Do, B.', 'Lenwari, A.']","Volume 24, Issue 2, 1 April 2020, Article number 04020006","A practical design optimization of fiber-reinforced polymer (FRP) patches for repairing fatigue cracks in metallic structures is presented. The design procedure combines finite-element (FE), genetic programming (GP), and genetic algorithm (GA) approaches. An optimum patch design is defined as the combination of design parameters that simultaneously minimizes the patch volume and reduces the stress intensity factor (SIF) range below the fatigue threshold range. A patching correction factor, which accounts for the positive effects of material and geometric properties of the patch and adhesive layer on the SIF solution, is proposed. The correction factor is developed by performing symbolic regression via GP analyses on the SIF values obtained from the three-dimensional FE models. The closed-form SIF solution facilitates the visualization of the effects of design parameters, simplifies the calculation of fatigue life, and reduces the computation effort for design optimization. An example of the center-cracked steel plate subjected to constant amplitude fatigue loading and then repaired with double-sided adhesive-bonded FRP patches is used to illustrate the optimization procedure. © 2020 This work is made available under the terms of the Creative Commons Attribution 4.0 International license,.",Journal of Composites for Construction,"{'ISSN': '10900268', 'Source Type': 'JCCOF', 'Original Language': 'Journal'}","{'Document Type': '10.1061/(ASCE)CC.1943-5614.0001005', 'Publisher': 'Article'}","['Center-cracked plates', 'Crack patching', 'Design optimization', 'Fatigue cracks', 'Genetic algorithm', 'Stress intensity factor solution', 'Adhesives', 'Cracks', 'Fatigue crack propagation', 'Fiber reinforced plastics', 'Genetic algorithms', 'Genetic programming', 'Plates (structural components)', 'Reinforcement', 'Repair', 'Steel fibers', 'Stress intensity factors', 'Constant-amplitude fatigue loadings', 'Cracked plate', 'Design optimization', 'Fatigue cracks', 'Fiber reinforced polymers', 'Optimization procedures', 'Practical design optimizations', 'Stress intensity factor (SIF)', 'Fatigue of materials']","['aDept. of Civil Engineering, Faculty of Engineering, Chulalongkorn Univ., Phayathai Rd., Pathumwan, Bangkok, 10330, Thailand', 'bComposite Structures Research Unit, Faculty of Engineering, Dept. of Civil Engineering, Chulalongkorn Univ., Phayathai Rd., Pathumwan, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
In response(Letter),"['Kampitak, W.', 'Shibata, Y.']","Volume 23, Issue 6, 2020, Pages E731-E744",[No abstract available],Pain Physician,"{'ISSN': '15333159', 'Source Type': 'PPAHA', 'Original Language': 'Journal'}","{'Document Type': '32449667', 'Publisher': 'Letter'}","['opiate', 'erector spinae muscle', 'intercostal muscle', 'intercostal nerve', 'Letter', 'paraspinal muscle', 'thoracic spine', 'toxicity', 'education', 'letter', 'technology', 'telemedicine']","['aDepartment of Anesthesiology, King Chulalong-korn Memorial Hospital The Thai Red Cross Society and Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'bDepartment of Anesthesiology, Nagoya University Hospital, Nagoya, Japan']",[]
Antimicrobial electrospun fiber mat from gelatin and crude extract of lipopeptides(Article),"['Yoochang, T.', 'Anuntagool, J.', 'Thaniyavarn, S.', 'Morikawa, M.', 'Thaniyavarn, J.']","Volume 42, Issue 1, January-February 2020, Pages 101-108","Lipopeptides from Bacillus subtilis represent a class of biosurfactants with increasing therapeutic and biotechnological interests. In this study, we added crude extract of lipopeptides into a gelatin solution to examine the effect of these crude lipopeptides using electrospinning. The addition of crude lipopeptides to a gelatin solution affected the solution viscosity and conductivity and resulted in a decrease in nanofiber diameter when the solution was electrospun to produce nanofibers. Crosslinking of nanofibers using saturated glutaraldehyde for 10 and 30 min improved the mechanical properties and water retention capacity of the mats formed from the nanofibers. Furthermore, the lipopeptides-loaded nanofiber mats showed antibacterial activity toward Staphylococcus aureus ATCC 6538P. © 2020, Prince of Songkla University. All rights reserved.",Songklanakarin Journal of Science and Technology,"{'ISSN': '01253395', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.14456/sjst-psu.2020.14', 'Publisher': 'Article'}","['Antimicrobial mat', 'Biosurfactant', 'Gelatin', 'Lipopeptides', 'Nanofiber']","['aDepartment of Microbiology, Faculty of Science, Chulalongkorn University, Pathum Wan, Bangkok, 10330, Thailand', 'bDepartment of Food Technology, Faculty of Science, Chulalongkorn University, Pathum Wan, Bangkok, 10330, Thailand', 'cEnvironmental Molecular Biology Laboratory, Environmental Biology Section, Faculty of Environmental Earth Science, Hokkaido University, Sapporo, 0600810, Japan']",[]
"Annotated checklist of the land snail fauna from Southern Cambodia (Mollusca, gastropoda)(Article)(Open Access)","['Sutcharit, C.', 'Thach, P.', 'Chhuoy, S.', 'Ngor, P.B.', 'Jeratthitikul, E.', 'Siriwut, W.', 'Srisonchai, R.', 'Ng, T.H.', 'Pholyotha, A.', 'Jirapatrasilp, P.', 'Panha, S.']","Volume 2020, Issue 948, 2020, Pages 1-46","Prior to this study, few collections and records were made of the land snails in Cambodia and the historical taxa had never been reviewed. Herein a report on the land snail diversity based on specimens collected recently from karstic and non-karstic areas in southern Cambodia is provided. This checklist presents 36 species of land snails (two Neritimorpha, six Caenogastropoda, and 28 Heterobranchia). Illustrations and brief taxonomic notes/remarks are provided for every species. We also described Georrisa carinata Sutcharit & Jirapatrasilp, sp. nov. based on some distinct shell morphological characters. Since the first descriptions during the colonial period in the nineteenth century, some land snail species (e.g., Trichochloritis norodomiana, Durgella russeola, Anceyoconcha siamensis obesula comb. nov., Anceyoconcha chaudoensis comb. nov., and Succinea tenuis) have not been reported subsequently. This probably reflects a lack of knowledge concerning land snail biodiversity in this country. To our knowledge, this is the first comprehensive survey of land snails in southern Cambodia. A need for more field research and systematic revision of the land snails in this interesting region is also highlighted and demonstrated. © Chirasak Sutcharit et al.",ZooKeys,"{'ISSN': '13132989', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.3897/zookeys.948.51671', 'Publisher': 'Article'}","['Biodiversity', 'Conservation', 'Indochina', 'Limestones', 'Systematics']","['aAnimal Systematics Research Unit, Department of Biology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bInland Fisheries Research and Development Institute (IFReDI), Fisheries Administration, No. 86, Norodom Blvd., PO Box 582, Phnom Penh, Cambodia', 'cWonders of the Mekong Project, c/o IFReDI, No. 86, Norodom Blvd., PO Box 582, Phnom Penh, Cambodia', 'dAnimal Systematics and Molecular Ecology Laboratory, Department of Biology, Faculty of Science, Mahidol University, Bangkok, 10400, Thailand', 'eDepartment of Biology, Faculty of Science, Khon Kaen University, Khon Kaen, 40002, Thailand', 'fLee Kong Chian Natural History Museum, Faculty of Science, National University of Singapore, 2 Conservatory Drive, Singapore, 117377, Singapore']","[{'Funding Sponsor': '', 'Funding Number': 'ANR-11-INBS-0004', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'DBG 6080011', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'BDC-PG2-160012,TRF-DPG628001', 'Acronym': 'TRF'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}]"
Pinning the conformation of a protein (CorA) in a solute matrix with selective binding(Article)(Open Access),"['Rangubpit, W.', 'Kitjaruwankul, S.', 'Sompornpisut, P.', 'Pandey, R.B.']","Volume 556, 15 October 2020, Article number 124823","Conformation of a protein (CorA) is examined in a matrix with mobile solute constituents as a function of solute–residue interaction strength (f) by a coarse-grained model with a Monte Carlo simulation. Solute particles are found to reach their targeted residue due to their unique interactions with the residues. Degree of slowing down of the protein depends on the interaction strength f. Unlike a predictable dependence of the radius of gyration of the same protein on interaction in an effective medium, it does not show a systematic dependence on interaction due to pinning caused by the solute binding. Spread of the protein chain is quantified by estimating its effective dimension (D) from scaling of the structure factor. Even with a lower solute–residue interaction, the protein chain appears to conform to a random-coil conformation (D ∼ 2) in its native phase where it is globular in absence of such solute environment. The structural spread at small length scale differs from that at large scale in presence of stronger interactions: D ∼ 2.3 at smaller length scale and D ∼ 1.4 on larger scale with f = 3.5 while D ∼ 1.4 at smaller length scale and D ∼ 2.5 at larger length scales with f = 4.0. © 2020",Physica A: Statistical Mechanics and its Applications,"{'ISSN': '03784371', 'Source Type': 'PHYAD', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.physa.2020.124823', 'Publisher': 'Article'}","['Coarse-grained model', 'Interacting solute matrix', 'Monte Carlo simulation', 'Protein CorA', 'Protein folding', 'Intelligent systems', 'Monte Carlo methods', 'Coarse grained models', 'Effective dimensions', 'Effective medium', 'Interaction strength', 'Radius of gyration', 'Random coil conformation', 'Selective binding', 'Structure factors', 'Proteins']","['aCenter of Excellence in Computational Chemistry, Department of Chemistry, Chulalongkorn University, Bangkok, 10330, Thailand', 'bFaculty of Science at Sriracha, Kasetsart University Sriracha Campus, Chonburi, 20230, Thailand', 'cDepartment of Physics and Astronomy, University of Southern Mississippi, Hattiesburg, MS  39406, United States']","[{'Funding Sponsor': 'National Science FoundationSee opportunities\xa0by\xa0NSF', 'Funding Number': 'ACI 1626217', 'Acronym': 'NSF'}, {'Funding Sponsor': 'National Science FoundationSee opportunities\xa0by\xa0NSF', 'Funding Number': '', 'Acronym': 'NSF'}, {'Funding Sponsor': 'Reckitt Benckiser Pharmaceuticals', 'Funding Number': '', 'Acronym': 'RBP'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
