title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Detection of reflux-symptom association in children with esophageal atresia by video-pH-impedance study(Article)(Open Access),"['Maholarnkij, S.', 'Sanpavat, A.', 'Decharun, K.', 'Dumrisilp, T.', 'Tubjareon, C.', 'Kanghom, B.', 'Patcharatrakul, T.', 'Chaijitraruch, N.', 'Chongsrisawat, V.', 'Sintusek, P.']","Volume 26, Issue 28, 28 July 2020, Pages 4159-4169","BACKGROUND Children with esophageal atresia (EA) have risk of gastroesophageal reflux disease (GERD), suggesting reflux monitoring for prompt management. AIM To evaluate GERD in children with EA and specific symptom association from combined Video with Multichannel Intraluminal Impedance and pH (MII-pH) study. METHODS Children diagnosed with EA with suspected GERD and followed up at King Chulalongkorn Memorial Hospital between January 2000 and December 2018 were prospectively studied. All underwent esophagogastroduodenoscopy with esophageal biopsy and Video MII-pH study on the same day. Symptoms of GERD which included both esophageal and extra-esophageal symptom were recorded from video monitoring and abnormal reflux from MII-pH study based on the statement from the European Paediatric Impedance Group. Prevalence of GERD was also reported by using histopathology as a gold standard. Endoscopic appearance was recorded using Los Angeles Classification and esophagitis severity was graded using Esohisto criteria. RESULTS Fifteen children were recruited with age of 3.1 (2.2, 9.8) years (40%, male) and the common type was C (93.3%). The symptoms recorded were cough (75.2%), vomiting (15.2%), irritability or unexplained crying (7.6%) and dysphagia (1.9%) with the symptom-reflux association of 45.7%, 89%, 71% and 0%, respectively. There were abnormal endoscopic appearance in 52.9%, esophagitis in 64.7% and high reflux score in 47.1%. Video MII-pH study has high diagnostic value with the sensitivity, specificity and accuracy of 72.7%, 100% and 82.4%, respectively. CONCLUSION Prevalence of GERD in children with EA was high. Video MII-pH study to detect GERD in children with EA had high diagnostic value with the trend of specific symptom association. ©The Author(s) 2020.",World Journal of Gastroenterology,"{'ISSN': '10079327', 'Source Type': 'WJGAF', 'Original Language': 'Journal'}","{'Document Type': '10.3748/wjg.v26.i28.4159', 'Publisher': '32821077'}","['Children', 'Esophageal atresia', 'Gastroesophageal reflux disease', 'Impedance pH study', 'Symptom association', 'Video', 'Article', 'child', 'clinical article', 'comorbidity', 'controlled study', 'coughing', 'crying', 'diagnostic accuracy', 'diagnostic value', 'disease association', 'disease severity', 'dysphagia', 'esophagitis', 'esophagogastroduodenoscopy', 'esophagus atresia', 'esophagus biopsy', 'female', 'gastrointestinal reflux', 'histopathology', 'human', 'impedance', 'irritability', 'male', 'patient monitoring', 'pH', 'prevalence', 'prospective study', 'sensitivity and specificity', 'symptomatology', 'vomiting', 'esophageal pH monitoring', 'esophagus atresia', 'gastroesophageal reflux', 'preschool child', 'Child', 'Child, Preschool', 'Electric Impedance', 'Esophageal Atresia', 'Esophageal pH Monitoring', 'Female', 'Gastroesophageal Reflux', 'Humans', 'Hydrogen-Ion Concentration', 'Male']","['aDepartment of Pediatrics, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDivision of Pathology, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'cDivision of Pediatric Surgery, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'dDivision of Gastroenterology, and Pediatric Gastroenterology and Hepatology STAR, Department of Pediatrics, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University, No. 1873, Rama 4 Road, Pathumwan, Bangkok, 10330, Thailand', 'eDivision of Gastroenterology, Department of Pediatrics, King Chulalongkorn Memorial Hospital, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'fCenter of Excellence in Neurogastroenterology and Motility, Department of Gastroenterology, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'gDivision of Gastroenterology, Department of Medicine, Faculty of Medicine, King Chulalongkorn Memorial Hospital, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'King Chulalongkorn Memorial Hospital', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'Faculty of Medicine, Chulalongkorn University', 'Funding Number': 'RA62/001', 'Acronym': ''}, {'Funding Sponsor': 'Faculty of Medicine, Chulalongkorn University', 'Funding Number': '', 'Acronym': ''}]"
Optimization of Cadmium and Zinc Removal from Contaminated Soil by Surfactants Using Mixture Design and Central Composite Rotatable Design(Article),"['Assawadithalerd, M.', 'Phasukarratchai, N.']","Volume 231, Issue 7, 1 July 2020, Article number 329","Surfactants are substances applicable in the removal of heavy metals from contaminated soil. This study aims to investigate the effects of surfactant mixtures, composed of nonionic, anionic, and cationic surfactants, on the removal efficiency of Cd and Zn by mixture design (MD). Central composite rotatable design (CCRD) was integrated to optimize the conditions of contaminated soil washing. However, as representatives of each type of surfactant, a single surfactant with the most effective Cd removal was selected for each type before MD and CCRD studies. Sodium dodecyl sulfate (SDS) and sodium laureth sulfate (SLES) were the most effective anionic surfactants, while dodecyl trimethyl ammonium bromide (DTAB) and polysorbate 80 (Tween 80) were chosen to represent cationic surfactants and nonionic surfactants, respectively. Two systems of SDS-DTAB-Tween 80 and SLES-DTAB-Tween 80 were studied to examine their roles in Cd and Zn removal by MD. The results indicate insignificant enhancement in mixed surfactant systems for Cd and Zn removal. DTAB was identified as an ineffective surfactant, but at present, the presence of Tween 80 in both systems compensated for the use of SDS and SLES. The system containing SLES was selected to study CCRD because of its low cost and biodegradation. Cd and Zn removal efficiencies were 45.2% and 47.7%, respectively, at 40 mmol/L of 5-mL SLES solution per gram of soil with a 200-rpm shaker speed for 8 h. The Cd concentration of treated soil met Thailand’s agricultural soil standard. However, the further increase in removal efficiency should be considered. [Figure not available: see fulltext.] © 2020, Springer Nature Switzerland AG.","Water, Air, and Soil Pollution","{'ISSN': '00496979', 'Source Type': 'WAPLA', 'Original Language': 'Journal'}","{'Document Type': '10.1007/s11270-020-04704-w', 'Publisher': 'Article'}","['Cadmium', 'CCRD', 'Mixture design', 'Soil washing', 'Surfactant', 'Zinc', 'Agricultural robots', 'Biodegradation', 'Cadmium', 'Cationic surfactants', 'Efficiency', 'Mixtures', 'Nonionic surfactants', 'Sodium dodecyl sulfate', 'Soil pollution control', 'Soils', 'Sulfur compounds', 'Zinc', 'Agricultural soils', 'Central composite rotatable design', 'Contaminated soils', 'Dodecyl trimethyl ammonium bromide', 'Mixed surfactant systems', 'Removal efficiencies', 'Sodium laureth sulfates', 'Surfactant mixture', 'Soil pollution', 'cadmium', 'dodecyl sulfate sodium', 'dodecyltrimethylammonium bromide', 'polysorbate 80', 'sodium laureth sulfate', 'surfactant', 'unclassified drug', 'zinc', 'cadmium', 'composite', 'optimization', 'pollutant removal', 'soil remediation', 'surfactant', 'zinc', 'agricultural land', 'Article', 'biodegradation', 'central composite rotatable design', 'controlled study', 'cost', 'environmental planning', 'heavy metal removal', 'mixture design', 'soil pollution', 'soil treatment', 'Thailand']","['aRemediation Technologies for Petroleum Contamination Research Program, Center of Excellence on Hazardous Substance Management (HSM), Chulalongkorn University, Pathumwan, Bangkok, 10330, Thailand', 'bFaculty of Environment and Resource Studies, Mahidol University, Salaya, Phutthamonthon, Nakhon Pathom, 73170, Thailand']","[{'Funding Sponsor': '', 'Funding Number': '59–02', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Mahidol University', 'Funding Number': '', 'Acronym': ''}]"
Website review - Chula Art Town on Google Arts & Culture portal(Short Survey),"['Kinear, A.']","Volume 20, June 2020, Pages 133-134",[No abstract available],Journal of Urban Culture Research,"{'ISSN': '22288279', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Short Survey', 'Publisher': 'Chulalongkorn University, Faculty of Fine and Applied Arts'}",[],"['JUCR, Chulalongkorn University, Thailand']",[]
Unilateral breast enlargement secondary to hemodialysis arteriovenous fistula(Note)(Open Access),"['Techanithisawat, P.', 'Boonjunwetvat, D.', 'Chatamra, K.']","Volume 26, Issue 5, 1 May 2020, Pages 1035-1036",[No abstract available],Breast Journal,"{'ISSN': '1075122X', 'Source Type': 'BRJOF', 'Original Language': 'Journal'}","{'Document Type': '10.1111/tbj.13689', 'Publisher': '31755147'}","['adult', 'arteriovenous fistula', 'brachiocephalic vein', 'breast hypertrophy', 'case report', 'clinical article', 'color Doppler flowmetry', 'echomammography', 'edema', 'end stage renal disease', 'female', 'hemodialysis', 'hemodialysis patient', 'human', 'maintenance therapy', 'mammography', 'middle aged', 'Note', 'peripheral vein', 'physical examination', 'skinfold', 'swelling', 'vein dilatation', 'adverse event', 'arteriovenous fistula', 'breast tumor', 'chronic kidney failure', 'diagnostic imaging', 'hemodialysis', 'hypertrophy', 'Arteriovenous Fistula', 'Breast Neoplasms', 'Female', 'Humans', 'Hypertrophy', 'Kidney Failure, Chronic', 'Renal Dialysis']","['Queen Sirikit Centre of Breast Cancer, King Chulalongkorn Memorial Hospital, The Thai Red Cross Society, Bangkok, Thailand']",[]
Synthesis and antileishmanial activity of fluorinated rhodacyanine analogues: The ‘fluorine-walk’ analysis(Article),"['Lasing, T.', 'Phumee, A.', 'Siriyasatien, P.', 'Chitchak, K.', 'Vanalabhpatana, P.', 'Mak, K.-K.', 'Hee Ng, C.', 'Vilaivan, T.', 'Khotavivattana, T.']","Volume 28, Issue 1, 1 January 2020, Article number 115187","In a search for potent antileishmanial drug candidates, eighteen rhodacyanine analogues bearing fluorine or perfluoroalkyl substituents at various positions were synthesized. These compounds were tested for their inhibitory activities against Leishmania martiniquensis and L. orientalis. This ‘fluorine-walk’ analysis revealed that the introduction of fluorine atom at C-5, 6, 5′, or 6′ on the benzothiazole units led to significant enhancement of the activity, correlating with the less negative reduction potentials of the fluorinated analogues confirmed by the electrochemical study. On the other hand, –CF3and –OCF3groups were found to have detrimental effects, which agreed with the poor aqueous solubility predicted by the in silico ADMET analysis. In addition, some of the analogues including the difluorinated species showed exceptional potency against the promastigote and axenic amastigote stages (IC50= 40–85 nM), with the activities surpassing both amphotericin B and miltefosine. © 2019 Elsevier Ltd",Bioorganic and Medicinal Chemistry,"{'ISSN': '09680896', 'Source Type': 'BMECE', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.bmc.2019.115187', 'Publisher': '31761725'}","['Antileishmanial activity', 'Drug discovery', 'Fluorine', 'Rhodacyanines', 'Structure-activity relationships', 'amphotericin B', 'antileishmanial agent', 'benzothiazole', 'fluorine', 'miltefosine', 'rhodacyanine derivative', 'unclassified drug', 'antiprotozoal agent', 'amastigote', 'animal cell', 'antileishmanial activity', 'aqueous solution', 'Article', 'computer model', 'controlled study', 'drug cytotoxicity', 'drug potency', 'drug solubility', 'drug structure', 'drug synthesis', 'electrochemical analysis', 'fluorination', 'IC50', 'J774A1 cell line', 'Leishmania', 'Leishmania martiniquensis', 'Leishmania orientalis', 'mouse', 'nonhuman', 'promastigote', 'structure activity relation', 'animal', 'cell culture', 'chemical structure', 'chemistry', 'dose response', 'drug effect', 'drug sensitivity', 'synthesis', 'Animals', 'Antiprotozoal Agents', 'Cells, Cultured', 'Dose-Response Relationship, Drug', 'Leishmania', 'Mice', 'Molecular Structure', 'Parasitic Sensitivity Tests', 'Structure-Activity Relationship']","['aCenter of Excellence in Natural Products Chemistry, Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bThai Red Cross Emerging Infectious Diseases-Health Science Centre, World Health Organization Collaborating Centre for Research and Training on Viral Zoonoses, Chulalongkorn Hospital, Bangkok, 10330, Thailand', 'cVector Biology and Vector Borne Disease Research Unit, Department of Parasitology, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'dProgram of Petrochemistry and Polymer Science, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'eElectrochemistry and Optical Spectroscopy Center of Excellence, Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'fDepartment of Pharmaceutical Chemistry, School of Pharmacy, International Medical University, Kuala Lumpur, 57000, Malaysia', 'gOrganic Synthesis Research Unit, Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'hResearch Unit for Metabolic Bone Disease in CKD Patients, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Office of the Higher Education Commission', 'Funding Number': '', 'Acronym': 'OHEC'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}]"
"Ultrasound-guided Medial Branch Blocks, Facet Joint, and Multifidus Muscle Injections: How It Is Done under One Needle Insertion Point!(Note)","['Chen, C.P.C.', 'Chen, J.-L.', 'Ho, C.-S.', 'Suputtitada, A.']","Volume 132, Issue 3, 1 March 2020, Pages 582-583",[No abstract available],Anesthesiology,"{'ISSN': '00033022', 'Source Type': 'ANESA', 'Original Language': 'Journal'}","{'Document Type': '10.1097/ALN.0000000000003043', 'Publisher': '31687987'}","['diagnostic imaging', 'human', 'interventional ultrasonography', 'intramuscular drug administration', 'needle', 'nerve block', 'procedures', 'skeletal muscle', 'zygapophyseal joint', 'Humans', 'Injections, Intramuscular', 'Muscle, Skeletal', 'Needles', 'Nerve Block', 'Ultrasonography, Interventional', 'Zygapophyseal Joint']","['aDepartment of Physical Medicine and Rehabilitation, Chang Gung Memorial Hospital at Linkou and College of Medicine, Chang Gung University, Guishan District, Taoyuan City, Taiwan', 'bDepartment of Rehabilitation Medicine, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand']",[]
The unequal benefits of tax subsidies for household saving and investment: Evidence from thailand's tax return data(Article),"['Muthitacharoen, A.', 'Phongpaichit, P.']","Volume 8, Issue 2, December 2020, Pages 1-24","This paper examines the progressivity impacts of tax subsidies in the Thai personal income tax system on household saving and investment using tax return data from Thailand. It measures the tax progressivity using the Suits index and computes bootstrapped confidence intervals. It finds that overall, the subsidies make the tax system significantly more progressive-the regressive effects of the deduction mechanism are outweighed by voluntary participation and the design regarding capped contribution levels. However, there is a strong heterogeneity in the progressivity impacts, with some tax subsidies being highly regressive. It also illustrates that turning tax deductions into non-refundable credits could have important effects on progressivity. Our findings raise concerns about the equity implications of such tax subsidies and suggest that policymakers should pay serious attention to the design of tax subsidies as well as the propensity of households to save or invest in different classes of assets. © 2020 Chulalognkorn University. All rights reserved.",Southeast Asian Journal of Economics,"{'ISSN': '22868984', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Chulalognkorn University'}","['Developing countries', 'Household saving', 'Personal income tax', 'Progressivity', 'Tax subsidies']","['Faculty of Economics, Chulalongkorn University, Thailand']","[{'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'RDG5840010', 'Acronym': 'TRF'}]"
Value of CCNA1 Promoter Methylation in Triaging ASC-US Cytology(Article)(Open Access),"['Oranratanaphan, S.', 'Kobwitaya, K.', 'Termrungruanglert, W.', 'Triratanachat, S.', 'Kitkumthorn, N.', 'Mutirangura, A.']","Volume 21, Issue 2, February 2020, Pages 473-477","Background: Using HPV testing to triage ASC-US still has some problems of unnecessary colposcopy in many cases. A previous study reported that methylation of CCNA1, a tumor suppressor gene, can differentiate between low and high grade lesions. This study was designed to evaluate the diagnostic values and application of CCNA1 methylation in the patients with ASC-US group. Materials and Methods: Cross sectional analytic study was conducted in the patients with ASC-US cytology. HPV DNA testing and CCNA1 promoter methylation testing were performed. The patients were sent for colposcopic examination and biopsy. Biopsy results were considered as gold standard. Diagnostic test of HPV test and CCNA1 methylation test were calculated for sensitivity, specificity, negative predictive value (NPV), positive predictive value (PPV), likelihood ratio for test positive and negative and 95% confidence interval. Results: One hundred and seventy patients were enrolled. Mean age was 39.7 years old. HR-HPV was positive in 70% of the patients. HPV type 16, type 18 and non-16,18 were 12.4%, 4.7% and 42.4%, respectively. CIN2+ were found in 12.4% (21 cases). CCNA1 promoter methylation was positive in 5 cases. CCNA1 had high specificity 99.3%, NPV 89.2% and PPV 80% in detection of CIN2+ but sensitivity was 19%. Likelihood ratio for positive test was 28.4 and likelihood ratio for negative test was 0.8. HPV test had sensitivity of 90.5% and NPV of 95.9% but low specificity and PPV as 31.5% and 15.7%, respectively. Conclusion: CCNA1 promoter methylation testing had very high specificity, likelihood ratio for the positive test and PPV (99.3%, 28.4 and 80.0, respectively). Therefore, CCNA1 promoter methylation test may be used in the HPV DNA positive cases to classify the urgency of colposcopy and the colposcopist should pay more attention to CCNA1 positive patients because of their higher chance to identify the significant lesions. © This work is licensed under a Creative Commons Attribution-Non Commercial 4.0 International License.",Asian Pacific Journal of Cancer Prevention,"{'ISSN': '15137368', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.31557/APJCP.2020.21.2.473', 'Publisher': '32102526'}","['accuracy', 'ASC', 'CCNA1', 'CIN2+', 'diagnostic value', 'US', 'CCNA1 protein, human', 'cyclin A1', 'adult', 'biopsy', 'cancer grading', 'colposcopy', 'DNA methylation', 'female', 'genetics', 'human', 'Human papillomavirus DNA test', 'Human papillomavirus type 16', 'Human papillomavirus type 18', 'metabolism', 'middle aged', 'Papanicolaou test', 'papillomavirus infection', 'pathology', 'predictive value', 'promoter region', 'sensitivity and specificity', 'uterine cervix carcinoma in situ', 'uterine cervix dysplasia', 'uterine cervix tumor', 'vagina smear', 'Adult', 'Atypical Squamous Cells of the Cervix', 'Biopsy', 'Cervical Intraepithelial Neoplasia', 'Colposcopy', 'Cyclin A1', 'DNA Methylation', 'Female', 'Human papillomavirus 16', 'Human papillomavirus 18', 'Human Papillomavirus DNA Tests', 'Humans', 'Middle Aged', 'Neoplasm Grading', 'Papanicolaou Test', 'Papillomavirus Infections', 'Predictive Value of Tests', 'Promoter Regions, Genetic', 'Sensitivity and Specificity', 'Uterine Cervical Neoplasms', 'Vaginal Smears']","['aDepartment of Obstetrics and Gynecology, Bangkok, Thailand', 'bDepartment of Oral and Maxillofacial Pathology, Faculty of Dentistry, Mahidol University, Bangkok, Thailand', 'cCenter of Excellence in Molecular Genetics of Cancer and Human Diseases, Department of Anatomy, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': '', 'Acronym': 'สวทช'}]"
The English present perfect in authentic use and textbooks: A corpus-driven study(Article),"['Chareonkul, C.', 'Wijitsopon, R.']","Volume 60, July-December 2020, Pages 275-308","One of the reasons why EFL learners have difficulties with the English present perfect tense is that little attention has been paid to the relationship between patterns and meanings of the tense (Yoshimura et al., 2014). To fill this gap, the present study takes a corpus-driven approach to the pattern-meaning interface of the present perfect, using British and American English corpora. It is found that the present perfect can express seven groups of meanings: ‗accomplishment with relevance to the present‘, ‗continuing from the past to the present‘, ‗change of condition‘, ‗experience‘, ‗recency‘, ‗discovery‘, and ‗possession‘. These meanings are found to be associated with distinctive co-occurrence patterns. The corpus-informed insights were then applied to an analysis of present perfect instances presented in textbooks used in Thailand‘s universities. It is found that the corresponding patterns and meanings can also be found in the sampled textbooks, but the textbooks tend to under-present a core meaning and highlight only a few uses of the present perfect. The study thereby offers a new perspective on the English present perfect and also provides empirical evidence for development of EFL textbooks and teaching materials. © 2020, Chulalongkorn University Language Institute. All rights reserved.",PASAA,"{'ISSN': '01252488', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Chulalongkorn University Language Institute'}","['Corpus linguistics', 'Corpus-driven approach', 'English present perfect', 'ESL/EFL textbooks', 'Pattern grammar']","['Chulalongkorn University, Bangkok, 10330, Thailand']",[]
"Dataset on positive mental health of Indonesian, Malaysian, and Thailand university students(Data Paper)(Open Access)","['Chusniyah, T.', 'Jaafar, J.L.S.', 'Chaiwutikornwanich, A.', 'Kuswandi, D.', 'Firmanto, A.', 'Mustopa, A.', 'Zahra, G.A.']","Volume 32, October 2020, Article number 106314","The present data article provides a descriptive and analytical exploration on the links between positive mental health, subjective happiness, forgiveness, humility, and information literacy self-efficacy among 969 undergraduate students from Indonesia, Malaysia, and Thailand. There are 355 males and 614 females with an average age of 20.47 years and a standard deviation of 1.87. Respondents are recruited by simple random sampling using face to face method, at one time data retrieval during 2019. The Indonesian, Malaysian and Thailand-version questionnaires were provided to each groups of participants according to their nationality and native language, using back-to-back analysis. The socio-demographic details of the respondents, descriptive statistics, confirmatory factor analysis, correlation matrix of all variables in all groups according to country, results of regression analysis of variables, and Kruskal Wallis for all five variables in all groups are provided. © 2020",Data in Brief,"{'ISSN': '23523409', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.dib.2020.106314', 'Publisher': 'Data Paper'}","['Forgiveness', 'Humility', 'Information literacy self-efficacy', 'Mental health', 'Subjective happiness']","['aState University of Malang, Indonesia', 'bUniversity of Malaya, Malaysia', 'cChulalongkorn University, Thailand']","[{'Funding Sponsor': 'Universitas Negeri Malang', 'Funding Number': '', 'Acronym': 'UM'}]"
Ionic liquid-based electrolytes for energy storage devices: A brief review on their limits and applications(Review)(Open Access),"['Karuppasamy, K.', 'Theerthagiri, J.', 'Vikraman, D.', 'Yim, C.-J.', 'Hussain, S.', 'Sharma, R.', 'Maiyalagan, T.', 'Qin, J.', 'Kim, H.-S.']","Volume 12, Issue 4, 1 April 2020, Article number 918","Since the ability of ionic liquid (IL) was demonstrated to act as a solvent or an electrolyte, IL-based electrolytes have been widely used as a potential candidate for renewable energy storage devices, like lithium ion batteries (LIBs) and supercapacitors (SCs). In this review, we aimed to present the state-of-the-art of IL-based electrolytes electrochemical, cycling, and physicochemical properties, which are crucial for LIBs and SCs. ILs can also be regarded as designer solvents to replace the more flammable organic carbonates and improve the green credentials and performance of energy storage devices, especially LIBs and SCs. This review affords an outline of the progress of ILs in energy-related applications and provides essential ideas on the emerging challenges and openings that may motivate the scientific communities to move towards IL-based energy devices. Finally, the challenges in design of the new type of ILs structures for energy and environmental applications are also highlighted. © 2020 by the authors.",Polymers,"{'ISSN': '20734360', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.3390/POLYM12040918', 'Publisher': 'Review'}","['Electric double-layer capacitors', 'Energy storage', 'Interfacial property', 'Ionogel', 'Polymer electrolytes', 'Energy storage', 'Ionic liquids', 'Lithium-ion batteries', 'Physicochemical properties', 'Energy devices', 'Environmental applications', 'Ionic-liquid based electrolytes', 'Organic carbonates', 'Renewable energy storages', 'Scientific community', 'State of the art', 'Electrolytes']","['aDivision of Electronics and Electrical Engineering, Dongguk University-Seoul, Seoul, 04620, South Korea', 'bCentre of Excellence for Energy Research, Centre for Nanoscience and Nanotechnology, Sathyabama Institute of Science and Technology (Deemed to be University), Chennai, 600119, India', 'cGraphene Research Institute, Sejong University, Seoul, 05006, South Korea', 'dInstitute of Nano and Advanced Materials Engineering, Sejong University, Seoul, 05006, South Korea', 'eIntegrated Organic Electronics Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, 34141, South Korea', 'fElectrochemical Energy Laboratory, Department of Chemistry, SRM Institute of Science and Technology, Kattankulathur, 603203, India', 'gResearch Unit of Advanced Materials for Energy Storage, Metallurgy and Materials Science Research Institute, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Dongguk University', 'Funding Number': 'S-2020-G0041-00003', 'Acronym': 'DU'}, {'Funding Sponsor': 'Ministry of Trade, Industry and Energy', 'Funding Number': '20194030202320', 'Acronym': 'MOTIE'}, {'Funding Sponsor': 'Korea Institute of Energy Technology Evaluation and Planning', 'Funding Number': '', 'Acronym': 'KETEP'}]"
Risk factors for endometriotic-cyst associated ovarian cancer: A case controlled study(Article)(Open Access),"['Udomsinkul, P.', 'Triratanachart, S.', 'Oranratanaphan, S.']","Volume 59, Issue 2, March 2020, Pages 269-274","Objective: Primary objective is to identify risk factors of endometriotic-cyst associated ovarian cancer (EAOC). Secondary objective is to evaluate the clinical characteristics of EAOC patients. Materials and Methods: A retrospective case–control study was conducted by analyzing data of patients from 1999 to 2014. Cases were endometriotic-cyst associated ovarian cancer with pathologically confirmed diagnosis. Controls were randomly selected with year-matched patients with benign ovarian endometriotic cyst. Univariate and multivariate with logistic regression analyses were used to identify patients’ characteristics that were risk factors for endometriotic-cyst associated ovarian cancer. Results: Altogether, 158 controls and 79 EAOC cases were recruited. Mean age of the EAOC group was 13 years older than that of the control group (49 vs. 36 years). The most common stage of EAOC was stage I (59.74%). Clear cell subtype is the most commonly found in this population (60.76%). Univariate analysis showed that age ≥42 years, menopause, weight loss, cyst diameter ≥8.33 cm, presence of solid area, bilaterality and CA 125 higher than 117.6 units/ml were significant. Multivariate analysis showed that patients with age ≥42 years (OR 7.69, 95%CI: 2.47, 23.87), menopause (OR 33.19, 95%CI: 2.37, 465.12), weight loss (OR 11.94, 95%CI: 1.52, 94.08), cyst diameter ≥ 8.3 cm (OR 10.56, 95%CI: 4.39, 25.35) and presence of solid area by ultrasonography (OR 6.70, 95%CI: 2.19, 22.35) were significant risk factors for EAOC. Conclusion: Advanced age, menopause, weight loss, cyst diameter ≥ 8.33 cm and presence of solid area from ultrasonography were important risk factors for EAOC. © 2020",Taiwanese Journal of Obstetrics and Gynecology,"{'ISSN': '10284559', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.tjog.2020.01.016', 'Publisher': '32127149'}","['Endometriotic cyst', 'Endometriotic-cyst associated ovarian cancer (EAOC)', 'Multivariate analysis', 'Ovarian cancer', 'Risk factor', 'CA 125 antigen', 'CA 125 antigen', 'abdominal discomfort', 'adult', 'Article', 'body mass', 'body weight loss', 'cancer risk', 'case control study', 'clinical feature', 'controlled study', 'cyst', 'disease association', 'dysmenorrhea', 'dyspareunia', 'echography', 'endometriosis', 'female', 'gynecologic surgery', 'human', 'human tissue', 'incidental finding', 'lower urinary tract symptom', 'major clinical study', 'menopause', 'nausea and vomiting', 'ovary cancer', 'pelvic pain', 'postmenopause', 'reoperation', 'retrospective study', 'uterus bleeding', 'age', 'blood', 'complication', 'cyst', 'diagnostic imaging', 'endometriosis', 'endometrium', 'middle aged', 'ovary tumor', 'pathology', 'risk factor', 'Adult', 'Age Factors', 'CA-125 Antigen', 'Case-Control Studies', 'Cysts', 'Endometriosis', 'Endometrium', 'Female', 'Humans', 'Menopause', 'Middle Aged', 'Ovarian Neoplasms', 'Retrospective Studies', 'Risk Factors', 'Ultrasonography']","['Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
