title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Integrative protocols for an in vitro generation of pancreatic progenitors from human dental pulp stem cells(Article),"['Sawangmake, C.', 'Rodprasert, W.', 'Osathanon, T.', 'Pavasant, P.']","Volume 530, Issue 1, 10 September 2020, Pages 222-229","Efficiency of the induction protocol is crucial for the generation of insulin-producing cells (IPCs) from human dental pulp stem cells (hDPSCs). Here, we established the integrative induction protocol by merging genetic manipulation technique with our previous published 3-step induction protocol aiming to enhance the pancreatic progenitor commitment and production yield. We found that the overexpression of PDX1 following with 3-step induction protocol were able to generate the 3-dimensional (3D) colony structure of pancreatic progenitors (PPs) with the beneficial trends of pancreatic endoderm commitment and production yield, while other protocols using the prolong maintenance of PDX1-overexpressed hDPSCs and the PDX1 overexpression after definitive endoderm induction were unable to generate and sustain the 3D structure of the colonies. Further Notch signaling manipulation by DAPT treatment showed lesser degree of positive effects on progenitor commitment and production yield. Although the generated PPs from the integrative protocol expressed pancreatic mRNA markers along with pro-insulin and insulin proteins, they still contained the defective glucose-responsive C-peptide secretion. Only basal secreted C-peptide level was observed. In summary, the integrative induction protocol potentially enhanced the PP generation with high colony production yield and could serve as an efficient platform for further hDPSC-derived IPC production and maturation. © 2020 Elsevier Inc.",Biochemical and Biophysical Research Communications,"{'ISSN': '0006291X', 'Source Type': 'BBRCA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.bbrc.2020.06.145', 'Publisher': '32828290'}","['Genetic manipulation', 'Human dental pulp stem cells (hDPSCs)', 'Insulin-producing cells (IPCs)', 'Microenvironmental manipulation', 'Pancreatic progenitors (PPs)', ""5' nucleotidase"", 'C peptide', 'endoglin', 'Hermes antigen', 'insulinase', 'Ki 67 antigen', 'messenger RNA', 'octamer transcription factor 4', 'receptor type tyrosine protein phosphatase C', 'Thy 1 membrane glycoprotein', 'transcription factor NANOG', 'transcription factor PDX 1', 'C peptide', 'glucose', 'homeodomain protein', 'pancreatic and duodenal homeobox 1 protein', 'transactivator protein', 'Article', 'cell commitment yield', 'cell isolation', 'cell maturation', 'cell production yield', 'cell proliferation', 'cell regeneration', 'cell structure', 'cellular parameters', 'clinical protocol', 'colony formation', 'colony structure', 'commitment yield', 'controlled study', 'dental pulp stem cell', 'endoderm', 'gene overexpression', 'genetic manipulation', 'human', 'human cell', 'human tissue', 'in vitro study', 'Notch signaling', 'pancreas islet beta cell', 'pancreatic progenitor', 'priority journal', 'protein expression', 'protein secretion', 'stem cell', 'trend study', 'adult stem cell', 'cell culture', 'cell culture technique', 'cytology', 'genetics', 'metabolism', 'pancreas', 'tooth pulp', 'upregulation', 'Adult Stem Cells', 'C-Peptide', 'Cell Culture Techniques', 'Cells, Cultured', 'Dental Pulp', 'Glucose', 'Homeodomain Proteins', 'Humans', 'Insulin-Secreting Cells', 'Pancreas', 'Trans-Activators', 'Up-Regulation']","['aDepartment of Pharmacology, Faculty of Veterinary Science, Chulalongkorn University, Bangkok, Thailand', 'bVeterinary Clinical Stem Cell and Bioengineering Research Unit, Veterinary Stem Cell and Bioengineering Innovation Center (VSCBIC), Faculty of Veterinary Science, Chulalongkorn University, Bangkok, Thailand', 'cDepartment of Anatomy, Center of Excellence for Regenerative Dentistry, Faculty of Dentistry, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}, {'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}]"
The development of a causal relationship model of factors influencing the loyalty of football clubs’ fans in the thai premier football league(Article)(Open Access),"['Nakpanom, W.']","Volume 41, Issue 3, September-December 2020, Pages 587-591","This study aimed to develop a causal relationship model of factors influencing the loyalty of football clubs’ fans in the Thai premier football league. A hypothesis model consisting of 15 selected factors derived from the examination of related theories and research findings was developed. A Likert type, 5 rating scale questionnaire was constructed and used as the research tool. Such questionnaire was statistically tested both for content validity and reliability. The data were collected from a sample of 538 selected home teams’ fans who attended 6 selected stadiums in the tournament. The LISREL version 8.72 program was a statistical tool to examine the construct validity of variable in the hypothesis model and to evaluate the fitness of the structural equation model (SEM). The evidence showed that the adjusted model fitted with the empirical data. The causal factors directly influencing loyalty were interest in team, interest in sport, vicarious achievement, wholesome environment, entertainment value, bonding with family and community support at.05 of the statistical significance. Those factors had the total influencing power of 67 percent on loyalty. © 2020 Kasetsart University.",Kasetsart Journal of Social Sciences,"{'ISSN': '24523151', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.34044/j.kjss.2020.41.3.21', 'Publisher': 'Article'}","['A causal relationship model of factors', 'Football clubs’ fans', 'The loyalty', 'The Thai premier football league']","['Faculty of Sports Science, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
An efficient ALOHA based collision resolution algorithm for RFID(Conference Paper),"['Wijayasekara, S.K.', 'Saadi, M.', 'Sriprasert, T.', 'Sasithong, P.', 'Panyim, K.', 'Pengnoo, M.', 'Wuttisittikulkij, L.']","January 2020, Article number 9051190","This paper describes a frame-based anti-collision algorithm which is compatible with the current RFID standard of EPCglobal Gen-2 that employs a frame slotted ALOHA approach to detect the tags. The proposed algorithm is derived from the existing tree-based algorithm, called Bayesian Estimation based Modified Dynamic Tree (BE-MDT) [1]. We also derived a mathematical model for our proposed algorithm. The outcomes from the given numerical model and simulation verify that the proposed method accomplishes a higher system efficiency and time system efficiency in tag identification and outperforming the currently employed conventional frame-based collision resolution algorithm in EPCglobal Gen-2 standard. © 2020 IEEE.",,"{'ISSN': '978-172816289-8', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1109/ICEIC49074.2020.9051190', 'Publisher': 'Conference Paper'}","['ALOHA', 'Efficiency', 'Reader', 'RFID', 'Tag', 'Bayesian networks', 'Collision avoidance', 'Efficiency', 'Numerical methods', 'Anti-collision algorithms', 'Bayesian estimations', 'Collision resolution algorithm', 'Dynamic trees', 'Model and simulation', 'System efficiency', 'Tag identification', 'Tree-based algorithms', 'Trees (mathematics)']","['aGeneral Sir John Kotelawela University, Department of Electrical Electronic and Telecommunication, Sri Lanka', 'bUniversity of Central Punjab, Department of Electrical Engineering, Pakistan', 'cChulalongkorn University, Department of Electrical and Engineering, Thailand', 'dFaculty of Engineering, Mahidol University, Department of Electrical Engineering, Thailand', 'eSmart Wireless Communication Ecosystem Research Group, Chulalongkorn University, Department of Electrical and Engineering, Thailand']",[]
Dynamic model and control system of carbon dioxide capture process in fluidized bed using computational fluid dynamics(Conference Paper)(Open Access),"['Tirapanichayakul, C.', 'Chalermsinsuwan, B.', 'Piumsomboon, P.']","Volume 6, February 2020, Pages 52-59","Nowadays, the concentration of greenhouse gases in the atmosphere has been growing continuously due to the increase of energy consumption, generated from carbon-based fuels and has created global warming. In this study, a model of carbon dioxide capture adsorption in a fluidized bed reactor was developed based on experimental data using commercial CFD program called ANSYS FLUENT. Then the model was employed to observe the hydrodynamics behavior and the dynamic responses of CO2capture inside the adsorber when the operating variables were changed. The effects of operating variables on carbon dioxide capture were evaluated. From the simulation results, both the inlet gas velocity and the inlet solid circulation rate affected the carbon dioxide capture. The relationships between inlet gas velocity and inlet solid circulation rate to the percentage of carbon dioxide capture were investigated and analyzed by using system identification toolbox in MATLAB. After that, these relationships were used to design a control system. For the considered control system, the inlet solid circulation rate was selected to be a manipulated variable, while the inlet gas velocity, composition and temperature were designated as system disturbances. The controlled variable was carbon dioxide content remaining in the flue gas at the outlet. It was found that the control system could maintain the concentration of carbon dioxide in the flue gas at a specified value. © 2019",Energy Reports,"{'ISSN': '23524847', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.egyr.2019.11.041', 'Publisher': 'Conference Paper'}","['Adsorption', 'Carbon dioxide capture', 'CFD', 'Control system', 'Fluidized bed reactor', 'Solid sorbent', 'Adsorption', 'Carbon capture', 'Chemical reactors', 'Computational fluid dynamics', 'Control systems', 'Energy utilization', 'Flue gases', 'Fluidized bed furnaces', 'Fluidized bed process', 'Fluidized beds', 'Gas adsorption', 'Global warming', 'Greenhouse gases', 'MATLAB', 'Supersaturation', 'Carbon dioxide capture', 'Controlled variables', 'Fluidized bed reactors', 'Manipulated variables', 'Modeling and control', 'Operating variables', 'Solid circulation rates', 'Solid sorbents', 'Carbon dioxide']","['aDepartment of Chemical Technology, Faculty of Science, Chulalongkorn University, 254 Phayathai Rd. Patumwan, Bangkok, 10330, Thailand', 'bCenter of Excellence on Petrochemical and Materials Technology, Chulalongkorn University, 254 Phayathai Rd. Patumwan, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
User requirement and usability testing framework for information system development: Case study of financial institution(Conference Paper)(Open Access),"['Thatawong, P.O.', 'Jiamsanguanwong, A.']","Volume 784, Issue 1, 9 April 2020, Article number 012032","Due to the fact that financial institution has its limited competency in developing the information system, outsourcing is often used to support the information system development which same as the case study of the issuing documents system in financial institute. The financial institution has received customer's complaints regarding the mistake of issuing documents caused by the system functionality and human error in operations. Thus, the purpose of this study is to design framework of user requirement and usability testing for information system development to prevent the error in system functionality and set some quality checking process of documents before delivery to customer to prevent mistakes from human error in work operation. System Usability Scale showed that after proposed the framework of user requirement and usability testing to employees who related with the system development, their level of satisfaction toward the framework and non-framework of user requirement and usability testing raise up to 30.93% and 20%, respectively. After six months of implemented quality checking process of documents revealed zero complaints from customers regarding to the mistake of issuing documents. © Published under licence by IOP Publishing Ltd.",IOP Conference Series: Materials Science and Engineering,"{'ISSN': '17578981', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1088/1757-899X/784/1/012032', 'Publisher': 'Conference Paper'}",[],"['Department of Industrial Engineering, Faculty of Engineering, Chulalongkorn University, Thailand']",[]
Optimization of LDM 3D printing parameters for TiO2 thin film fabrication(Article),"['Hansuebsai, A.', 'Chareonsopa, K.', 'Manseki, K.']","Volume 9, Issue 3, 2020, Pages 163-169","With the development of 3D printing technology, the application of liquid deposition modeling (LDM) 3D printing has become more and more widespread. Our study aims to use this printer type to fabricate TiO2 paste on an electrode for Dye Sensitized Solar Cell (DSSC). As the paste showed a shear-thinning behavior, the printing test was carried out to investigate the effects of printer’s parameters setting on the thin film characteristics. A number of successive layers was also considered to ensure the quality of printing. The critical thickness of TiO2 thin films and relevant sheet resistance in this system were achieved at 6.25 µm and 6.8E+6 Ω/square, respectively. Examples of DSSC directly formed upon the obtained thin films were presented, by which the energy conversion efficiency was received at approximately 4%. This approach opens the way to the direct deposition of nano-TiO2 paste by means of a low-cost LDM 3D printer. It includes the product development in different patterns and shapes of printed thin films. © 2020 NSP Natural Sciences Publishing Cor.",International Journal of Thin Film Science and Technology,"{'ISSN': '20909519', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.18576/ijtfst/090306', 'Publisher': 'Article'}","['3D printing', 'DSSC', 'Liquid deposition modeling', 'TiO2 thin film']","['aDepartment of Imaging and Printing Technology, Faculty of Science, Chulalongkorn University, Bangkok, Thailand', 'bFaculty of Engineering, Gifu University, Japan']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
"Pyrolysis kinetic analysis of biomasses: Sugarcane residue, corn cob, napier grass and their mixture(Article)(Open Access)","['Phuakpunk, K.', 'Chalermsinsuwan, B.', 'Assabumrungrat, S.']","Volume 24, Issue 4, 2020, Pages 19-31","The aim of this study is to investigate pyrolysis kinetic parameters of three high potential energy biomasses including sugarcane residue (tops and leaves), corn cob and Napier grass via thermogravimetry analysis (TGA). In addition, those of their mixture at 1:1:1 by mass is explored. Activation energy and pre-exponential factor were the two considered parameters calculated by following the Ozawa-Flynn-Wall method using condition of 30-900⁰C with heating rates of 5, 10, 20 and 40⁰C/min. The derivative thermogravimetric (DTG) curves indicated that there might be at least three different component structures in corn cob. The effective values of the both parameters were almost similar as 214.54, 216.60, 212.51 kJ/mol and 1.510E+19, 1.575E+19, 1.562E+19 min-1for the sugarcane residue, the corn cob, the Napier grass, respectively. Finally, the ternary diagram suggested that the increase of Napier grass proportion would slightly affect the conversion of pyrolysis by reducing the total activation energy of the biomass mixture. © 2020, Chulalongkorn University, Faculty of Fine and Applied Arts. All rights reserved.",Engineering Journal,"{'ISSN': '01258281', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.4186/ej.2020.24.4.19', 'Publisher': 'Article'}","['Corn cob', 'Napier grass', 'Ozawa-Flynn-Wall method', 'Pyrolysis kinetics', 'Sugarcane residue']","['aEnergy Research Institute, Chulalongkorn University, Bangkok, 10330, Thailand', 'bFuels Research Center, Department of Chemical Technology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'cCenter of Excellence on Petrochemical and Materials Technology, Chulalongkorn University, Bangkok, 10330, Thailand', 'dAdvanced Computational Fluid Dynamics Research Unit, Chulalongkorn University, Bangkok, 10330, Thailand', 'eCenter of Excellence on Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand', 'fBio-Circular-Green-economy Technology & Engineering Center, BCGeTEC, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
Differential quantitative proteomics reveals key proteins related to phenotypic changes of breast cancer cells expressing progesterone receptor A(Article),"['Pateetin, P.', 'Pisitkun, T.', 'McGowan, E.', 'Boonyaratanakornkit, V.']","Volume 198, April 2020, Article number 105560","Progesterone receptor isoforms A and B exert different biological effects in breast cancer cells. Alteration of PRA/PRB ratio is often observed during breast cancer progression. High PRA/PRB ratios in breast cancer patients are associated with resistance to chemotherapy and poor prognosis. While it is well accepted that PRA and PRB regulate different sets of genes, how the expression of PRA and PRB alters breast cancer proteomes has not been fully investigated. To directly investigate the effects of PR isoform expression on the breast cancer proteome, both in the presence and absence of progestin, PRA and PRB were independently stably expressed in T47DC42 PR-null breast cancer cells using a doxycycline (Dox)-regulated promoter. Dox induction dose-dependently increased PRA and PRB expression. Dox-induced PRA and PRB showed normal receptor localization and were transcriptionally active. Differential quantitative proteomic analysis by stable isotope dimethyl labeling was performed to quantitatively examine how PR isoforms altered global breast cancer proteomes. Cells expressing PRA in the absence of progestin were enriched in proteins involved in the TCA cycle and enriched in proteins involved in glycolysis in the presence of progestin, whilst cells expressing PRB in the absence and presence progestin were significantly enriched in proteins involved in the cell cycle and cell apoptosis pathways. This proteomic data revealed a link between PR isoform expression and alteration in cell metabolism, cell proliferation, and apoptosis. The enrichment of proteins involved in the glycolytic pathway in breast cancer cells expressing PRA is consistent with stem cell-like properties, previously reported in PRA-rich breast cancer cells. Moreover, compared to liganded PRB, liganded PRA differentially upregulated proteins involved in chromatin remodeling, such as linker histone H1.2. Silencing H1.2 gene expression suppressed PRA-mediated cell proliferation and promoted G2/M and S phase entry of the cell cycle. Additionally, liganded PRA upregulated the expression of cathepsin D (CTSD) protease, whose expression is associated with poor prognosis in breast cancer patients. Together, our data demonstrated that the expression of PRA or PRB dramatically and differentially altered breast cancer cell proteomes. These isoform-specific changes in the breast cancer proteome will help to explain the distinct phenotypic properties of breast cancer cells expressing different levels of PRA and PRB. © 2019",Journal of Steroid Biochemistry and Molecular Biology,"{'ISSN': '09600760', 'Source Type': 'JSBBE', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.jsbmb.2019.105560', 'Publisher': '31809870'}","['Cell cycle', 'Histone linker protein', 'Progesterone receptor isoforms A and B', 'Proteomics', 'Stable isotope dimethyl labeling', 'cathepsin D', 'doxycycline', 'gestagen', 'histone H1', 'histone H1.2', 'progesterone receptor A', 'progesterone receptor B', 'protein', 'proteome', 'unclassified drug', 'cathepsin D', 'histone', 'isoprotein', 'ligand', 'progesterone receptor', 'progesterone receptor A', 'apoptosis', 'Article', 'breast cancer cell line', 'cancer prognosis', 'cell cycle G2 phase', 'cell cycle M phase', 'cell cycle S phase', 'cell metabolism', 'cell proliferation', 'chromatin assembly and disassembly', 'citric acid cycle', 'controlled study', 'down regulation', 'gene expression', 'gene silencing', 'glycolysis', 'HEK293 cell line', 'human', 'human cell', 'MDA-MB-231 cell line', 'phenotype', 'promoter region', 'protein expression', 'protein localization', 'proteomics', 'quantitative analysis', 'T-47D cell line', 'upregulation', 'breast tumor', 'cell cycle', 'female', 'high performance liquid chromatography', 'metabolism', 'procedures', 'prognosis', 'proteomics', 'signal transduction', 'tumor cell line', 'Breast Neoplasms', 'Cathepsin D', 'Cell Cycle', 'Cell Line, Tumor', 'Chromatography, High Pressure Liquid', 'Female', 'HEK293 Cells', 'Histones', 'Humans', 'Ligands', 'Phenotype', 'Prognosis', 'Protein Isoforms', 'Proteomics', 'Receptors, Progesterone', 'Signal Transduction']","['aGraduate Program in Clinical Biochemistry and Molecular Medicine and Department of Clinical Chemistry, Faculty of Allied Health Sciences, Bangkok, 10330, Thailand', 'bSystems Biology Center, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'cSchool of Life Sciences, University of Technology Sydney, Sydney, NSW, Australia', 'dDepartment of Clinical Chemistry, Faculty of Allied Health Sciences, Chulalongkorn University, Bangkok, Thailand', 'eAge-related Inflammation and Degeneration Research Unit, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': '', 'Funding Number': '2016', 'Acronym': ''}, {'Funding Sponsor': 'Baylor College of Medicine', 'Funding Number': '', 'Acronym': 'BCM'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': 'CU-59-003-HR', 'Acronym': 'CU'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
Developing students’ english writing quality through the incorporation of anonymous online peer feedback(Article)(Open Access),"['Jaritngarm, N.', 'Arya, T.']","Volume 41, Issue 3, September-December 2020, Pages 557-563","Peer feedback has been known as an effective pedagogical strategy in developing students’ writing. However, much remains to be understood about how learning occurs as there has been limited research on the interaction of student dyads during online peer feedback activity. To bridge the research gap, this study examined different online interaction patterns in peer feedback and their effects on the revision drafts of thirty Thai freshmen students. A paired samples t-test showed significant improvement in students’ writing scores. The comparison between drafts further indicated a substantial number of participants’ self-initiated revisions. Based on the analysis of students’ interaction, this study provides implications of social constructivism by suggesting that the integration of anonymous online peer feedback into writing practice might have both direct and indirect results in developing students’ writing quality through social learning. © 2020 Kasetsart University.",Kasetsart Journal of Social Sciences,"{'ISSN': '24523151', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.34044/j.kjss.2020.41.3.16', 'Publisher': 'Article'}","['Anonymous online peer feedback', 'Computer-mediated communication (CMC)', 'English as a foreign language (EFL)', 'Social learning', 'Writing instruction']","['Chulalongkorn University Language Institute, Bangkok, 10330, Thailand']",[]
Diagnostic accuracy of HbA1c in detecting gestational diabetes mellitus(Article),"['Siricharoenthai, P.', 'Phupong, V.']","Volume 33, Issue 20, 17 October 2020, Pages 3497-3500","Objective: To investigate the diagnostic value of glycated hemoglobin A1c (HbA1c) in detecting gestational diabetes mellitus (GDM). Methods: Pregnant women at gestational age 24 weeks or more, who had abnormal GDM screening test, were enrolled in this prospective study. A HbA1c assessment was performed at the same time of 3-h 100 g oral glucose tolerance test (OGTT). GDM was diagnosed according to the National Diabetes Data Group for a 3-h 100 g OGTT. Sensitivity and specificity of HbA1c were evaluated and pregnancy outcome were recorded in aspects of gestational age at delivery, preeclampsia, primary cesarean section rate, birth weight, fetal macrosomia, and neonatal intensive care unit admission. Results: One hundred fourteen women were enrolled. There were 35 women with GDM using NDDG criteria. The area under the curve of the receiver operating characteristic curve for HbA1c detection of GDM was 0.725 (95% confidence interval 0.621–0.829). Cut-off value of HbA1c was 5.8%. Sensitivity, specificity, positive predictive value, negative predictive value, and accuracy were 17.1, 100, 100, 73.2, and 74.6%, respectively. Pregnancy outcome in both groups in this study has no statistical significance. Conclusions: HbA1c values cannot replace OGTT for the diagnosis of GDM. However, HbA1c might be a useful tool to reduce the number of OGTT, associated costs and patient inconvenience. © 2019 Informa UK Limited, trading as Taylor & Francis Group.",Journal of Maternal-Fetal and Neonatal Medicine,"{'ISSN': '14767058', 'Source Type': 'JMNMA', 'Original Language': 'Journal'}","{'Document Type': '10.1080/14767058.2019.1576169', 'Publisher': '30691324'}","['Diagnosis', 'gestational diabetes mellitus', 'HbA1c', 'OGTT', 'glucose', 'hemoglobin A1c', 'glycosylated hemoglobin', 'adult', 'area under the curve', 'Article', 'birth weight', 'body mass', 'cesarean section', 'controlled study', 'diagnostic accuracy', 'female', 'gestational age', 'glucose blood level', 'hospital admission', 'human', 'macrosomia', 'major clinical study', 'measurement accuracy', 'neonatal intensive care unit', 'observational study', 'oral glucose tolerance test', 'predictive value', 'pregnancy diabetes mellitus', 'pregnancy outcome', 'pregnant woman', 'priority journal', 'prospective study', 'receiver operating characteristic', 'sensitivity and specificity', 'glucose tolerance test', 'infant', 'newborn', 'pregnancy', 'Blood Glucose', 'Cesarean Section', 'Diabetes, Gestational', 'Female', 'Glucose Tolerance Test', 'Glycated Hemoglobin A', 'Humans', 'Infant', 'Infant, Newborn', 'Pregnancy', 'Prospective Studies']","['Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'Faculty of Medicine, Chulalongkorn University', 'Funding Number': 'RA60/108', 'Acronym': ''}, {'Funding Sponsor': 'Faculty of Medicine, Chulalongkorn University', 'Funding Number': '', 'Acronym': ''}]"
Surface modification of SiO2nanoparticles with PDMAEMA brushes and Ag nanoparticles as antifungal coatings using electron beam assisted synthesis(Article),"['Piroonpan, T.', 'Huajaikaew, E.', 'Katemake, P.', 'Pasanphan, W.']","Volume 253, 1 October 2020, Article number 123438","A model functional, stable and dispersible silver nanoparticles (AgNPs) immobilized on polymeric brushes grafted silica nanoparticle is proposed as antimicrobial additive for coating applications. The aim of this work is to modify silica nanoparticles (SiO2NPs) with poly 2-(dimethyl amino) ethyl methacrylate (PDMAEMA) brushes for template synthesis and immobilization of AgNPs using electron beam assisted grafting and reduction reactions. The PDMAEMA moieties were grafted onto vinyltrimethoxysilane (VTMS) modified SiO2NPs using pre-irradiation and peroxidation grafting approaches. Several grafting parameters, i.e., pre-irradiation doses, DMAEMA monomer concentrations, reaction times and temperatures, were studied to optimize degree of grafting (DG). AgNPs were constructed on the SiO2NPs through the grafted PDMAEMA brushes as polymer shell template. AgNPs were successfully created on SiO2NPs-VTMS-PDMAEMA by electron-induced reduction reaction. DG of the PDMAEMA on SiO2NPs-VTMS was confirmed by gravimetric measurement, FTIR, TGA, TEM, FE-SEM. The nanostructure information and AgNPs immobilization were revealed by UV–Vis, TEM, SEM-EDX and XRD. The optimized grafting degree to obtain desirable appearance was 190%. The AgNPs (6 ± 2 nm) on SiO2NPs-VTMS-PDMAEMA exhibited the characteristic UV-vis absorbance of spherical Ag nanoarchitecture around 418 nm. The AgNPs immobilized SiO2NPs-VTMS-PDMAEMA efficiently inhibited the growth of fungi, i.e., Aspergillus niger and Syncephalatrum racemosum found on building materials. © 2020 Elsevier B.V.",Materials Chemistry and Physics,"{'ISSN': '02540584', 'Source Type': 'MCHPD', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.matchemphys.2020.123438', 'Publisher': 'Article'}","['Antifungal', 'Electron beam', 'PDMAEMA', 'Silver nanoparticle', 'SiO2nanoparticle', 'Aspergillus', 'Coatings', 'Electron beams', 'Irradiation', 'Metal nanoparticles', 'Polymers', 'Silica', 'Silica nanoparticles', 'Silicon', 'Silver nanoparticles', 'SiO2 nanoparticles', 'Synthesis (chemical)', 'Antifungal coatings', 'Antimicrobial additives', 'Grafting parameters', 'Gravimetric measurements', 'Monomer concentration', 'Pre-irradiation dose', 'Silver nanoparticles (AgNps)', 'Vinyltrimethoxysilanes', 'Grafting (chemical)']","['aDepartment of Imaging and Printing Technology, Faculty of Science, Chulalongkorn University, 254 Phayathai Rd., Pathumwan, Bangkok, 10330, Thailand', 'bDepartment of Materials Science, Faculty of Science, Kasetsart University, 50 Ngam Wong Wan Rd., Ladyao, Chatuchak, Bangkok, 10900, Thailand', 'cCenter of Radiation Processing for Polymer Modification and Nanotechnology (CRPN), Department of Materials Science, Faculty of Science, Kasetsart University, 50 Ngam Wong Wan Rd., Ladyao, Chatuchak, Bangkok, 10900, Thailand']","[{'Funding Sponsor': '', 'Funding Number': '50,76,SiO2NPs-VTMS', 'Acronym': ''}, {'Funding Sponsor': 'Merck KGaA', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '23183,THA1011,THA1014', 'Acronym': 'TRF'}, {'Funding Sponsor': 'International Atomic Energy Agency', 'Funding Number': '', 'Acronym': 'IAEA'}]"
