title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Supramolecular complexes of β-cyclodextrin with clomipramine and doxepin: Effect of the ring substituent and component of drugs on their inclusion topologies and structural flexibilities(Article)(Open Access),"['Aree, T.']","Volume 13, Issue 10, October 2020, Article number 278, Pages 1-20","Depression is a global threat. Tricyclic antidepressants (TCAs) are still efficacious in treating depression, albeit with more side effects. Cyclodextrins (CDs) with a suitable nanocavity are potential drug carriers and can enhance the drug bioavailability. Aiming for an atomistic understanding of the CD encapsulation facilitating the improvement of drug stability and the reduction of side effects, a comprehensive study series of the β-CD–TCA inclusion complexes through single crystal X-ray diffraction and density functional theory (DFT) calculation was undertaken. This work reports the supramolecular complexes of β-CD with two pivotal TCAs, clomipramine (CPM; 1) and doxepin (DXP; 2). The different inclusion topologies of the β-CD–TCA complexes were notable. X-ray analysis revealed that, in 1, the CPM B-ring (without chloro group) was entrapped in the β-CD cavity, whereas, in 2, the E-DXP A-ring and the Z-DXP B-ring were disordered in the cavity, yielding energetically favorable complexes primarily maintained by intermolecular C–H· · · π interactions, as indicated by DFT calculation. Because both wings of TCAs were similar, an alternative inclusion scenario of the A-ring was evidenced crystallographically in four other TCA complexes. The enhanced TCA thermodynamic stabilities via CD inclusion complexation helped to reduce the side effects and to increase the bioavailability. Moreover, the scrutinization of six TCAs in different lattice circumstances revealed the greater TCA structural flexibilities for their optimum pharmacological activity while binding with proteins. © 2020 by the author. Licensee MDPI, Basel, Switzerland.",Pharmaceuticals,"{'ISSN': '14248247', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.3390/ph13100278', 'Publisher': 'Article'}","['Clomipramine', 'Density functional theory (DFT) calculation', 'Doxepin', 'Tricyclic antidepressants', 'X-ray analysis', 'β-cyclodextrin', 'amitriptyline', 'beta cyclodextrin', 'chloro group', 'clomipramine', 'desipramine', 'doxepin', 'drug carrier', 'functional group', 'imipramine', 'nortriptyline', 'unclassified drug', 'Article', 'calculation', 'chemical bond', 'chemical interaction', 'chemical structure', 'complex formation', 'controlled study', 'crystal structure', 'density functional theory', 'drug bioavailability', 'drug delivery system', 'drug structure', 'encapsulation', 'host guest interaction', 'supramolecular chemistry', 'thermodynamics', 'X ray diffraction']","['Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': 'CU-GR_63_161_23_27', 'Acronym': 'CU'}]"
An Integer Programming Model for the Deterministic Wave-Based Same-Day Pickup and Delivery Problem(Conference Paper),"['Sritrakool, W.', 'Jarumaneeroj, P.']","April 2020, Article number 9102097, Pages 895-899","This paper focuses on the development an Integer Programming (IP) model for the Deterministic Wave-based Same-day Pickup and Delivery Problem (D-WSDPD), where a vehicle is allowed to leave the depot at specific time periods, called waves. Moreover, each customer request comprises of a pair of services - namely pickup and delivery - not necessarily be completed in the same wave. If the request had been picked, it must be also be delivered by the end of the day. We explored how numbers of daily dispatch waves affect major service performance metrics, including total rewards from serving customer orders and the overall service level on 20 randomly generated instances. We found that, by increasing the numbers of daily dispatch waves, all service performance metrics could be potentially improved as expected, with greater numbers of dispatched waves. However, having too frequent daily dispatch waves would not significantly improve such metrics due to limited operational interval, i.e. planning horizon. In contrast, the computational times required grow exponentially; and, thence, cautious trade-offs between the desired service performance and operational costs must be made. While our mathematical formulation is only preliminary for the practical WSDPD, with high level of uncertainty, it could be regarded as a prelude to the development of efficient heuristics and policies that will be explored in the next steps. © 2020 IEEE.",,"{'ISSN': '978-172816785-5', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1109/ICIEA49774.2020.9102097', 'Publisher': 'Conference Paper'}","['component', 'dynamic dispatch waves problem', 'integer programming', 'pickup and delivery problem', 'sameday pickup and delivery', 'vehicle routing problem', 'Economic and social effects', 'Pickups', 'Computational time', 'End of the days', 'Integer programming models', 'Mathematical formulation', 'Pickup and delivery', 'Pickup and delivery problems', 'Planning horizons', 'Service performance', 'Integer programming']","['Chulalongkorn University, Department of Industrial Engineering, Bangkok, Thailand']","[{'Funding Sponsor': 'Marie CurieSee opportunities', 'Funding Number': '', 'Acronym': ''}]"
Many-objective low-cost airline cockpit crew rostering optimisation(Article),"['Chutima, P.', 'Arayikanon, K.']","Volume 150, December 2020, Article number 106844","This research addresses the cockpit crew rostering problem in a low-cost airline. Through interviews with the aircrew planner, four objectives are considered vital for effective roster preparation; minimisation of nautical mile cost, balance workload among cockpit crews, maximisation of preferential requests from senior pilots and minimisation of the number of repeated flight patterns flown by individual pilots. Since the problem is NP-hard with many conflicting objectives that need to be optimised simultaneously, multi-objective evolutionary optimisation is an effective technique to solve this problem. As a result, the hybridisation between MOEA/D and HBMO algorithms, namely MOEA/D-HBMO, is developed. The proposed algorithm is compared to MOEA/D and HBMO. It is observed that MOEA/D-HBMO outperforms the counterparts in convergence related metrics and it could discover the best extreme points to meet every objective. © 2020 Elsevier Ltd",Computers and Industrial Engineering,"{'ISSN': '03608352', 'Source Type': 'CINDD', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.cie.2020.106844', 'Publisher': 'Article'}","['Cockpit crew rostering', 'Low-cost airline', 'Many objectives optimisation', 'Civil aviation', 'Costs', 'Evolutionary algorithms', 'NP-hard', 'Conflicting objectives', 'Crew rostering', 'Extreme points', 'Flight patterns', 'Hybridisation', 'Low-cost airlines', 'Multi-objective evolutionary', 'Optimisations', 'Optimization']","['aDepartment of Industrial Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand', 'bAcademy of Science, The Royal Society of Thailand, Thailand']","[{'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'RDG60T0005', 'Acronym': 'TRF'}, {'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}]"
The potential of sea grapes (caulerpa lentilifera) extracted polysaccharide as prebiotics on inhibiting pathogenic bacteria vibrio parahaemolyticus(Article)(Open Access),"['Sopon, A.', 'Thongdet, E.', 'Punnarak, P.', 'Suksai, S.']","Volume 11, Issue 12, December 2020, Pages 572-576","Sea grapes or green cavier (Caulerpa lentilifera), a common tropical green seaweed, consisted of polysaccharides to be used as a prebiotic precursor for prevention of pathogens in aquatic animals. The efficiency of polysaccharides extracted from sea grapes for prebiotic properties was conducted by comparing the growth of probiotic bacteria Bacillus subtilis at different concentrations in co-cultured with pathogenic bacteria Vibrio parahaemolyticus, a gram-negative motile bacterium that inhabits marine and estuarine environments throughout the world, causes of violent diseases outbreak in aquatic animals. The experimental research was 4 treatments with 4 replications including control group (LB broth), extracted sea grape enrichment in LB broth at 0.5, 1.0 and 2.7 mg.C/l. The result showed that the highest growth of probiotic bacteria appeared significantly at extracted sea grape in LB broth with 0.5 mg.C/l (1.64×107± 6.04×106cfu/ml). The said concentration was used as benchmark to clarify the pathogenic resistance. The comparison between monoculture of probiotic bacteria and co-culture of probiotic bacteria plus pathogenic bacteria indicated that there was non significantly different in growth of the bacterias. Hence extracted polysaccharides from sea graps (C. lentilifera) had potential to be utilized not only as a growth enrichment of probiotic bacteria but also inhibiting pathogenic bacteria. © 2020 by the authors. This is an open access article distributed under the Creative Commons Attribution License which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited (CC BY 4.0).",International Journal of Environmental Science and Development,"{'ISSN': '20100264', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.18178/ijesd.2020.11.12.1309', 'Publisher': 'Article'}","['Polysaccharide', 'Prebiotic', 'Probiotic bacteria', 'Sea grape', 'Seaweed']","['aMarine Ecology and Utilization of Marine Resources Research Unit, Aquatic Resources Research Institute, Chulalongkorn University, Bangkok, Thailand', 'bFaculty of Veterinary Medicine, Mahanakorn University of Technology, Bangkok, Thailand', 'cAquatic Resources Research Institute, Chulalongkorn University, Bangkok, Thailand', 'dDepartment of Marine Science, Faculty of Science, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}, {'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}]"
Aqueous solubility of kinase inhibitors: I the effect of hydrophilic polymers on their γ-cyclodextrin solubilization(Article),"['Praphanwittaya, P.', 'Saokham, P.', 'Jansook, P.', 'Loftsson, T.']","Volume 55, February 2020, Article number 101462","Most small-molecule protein kinase inhibitors (KIs) are neutral or weakly basic lipophilic compounds with very poor solubility in aqueous media that decreases their ability to permeate biological membranes from an aqueous exterior and consequently bestow them with low bioavailability after oral and topical administration. Cyclodextrin (CD) complexation can increase water-solubility of poorly soluble drugs without affecting their ability to permeate biological membranes. The aim of the present study was to enhance aqueous solubility of six KIs that is axitinib, cediranib, dovitinib, motesanib, pazopanib and regorafenib, through formation of drug/γ-cyclodextrin (γCD)/polymer ternary complexes. The complexes were prepared in an aqueous environment by heating technique. The phase-solubility profiles showed formation of binary KI/γCD complexes of Bs-type. γCD alone had significant solubilizing effect on dovitinib (stability constant (K1:1) = 684 M−1and complexation efficacy (CE) = 0.011). The aqueous solubility of the binary KI/γCD complexes was pH-dependent. Hexadimethrine bromide (HDMBr) was the most effective polymer of the ones tested. The ternary complexes formed nano-sized aggregates with diameter between 200 and 400 nm. Osmolarity and pH were also monitored. TEM study showed formation of complex aggregates in aqueous media. © 2019 Elsevier B.V.",Journal of Drug Delivery Science and Technology,"{'ISSN': '17732247', 'Source Type': 'JDDSA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.jddst.2019.101462', 'Publisher': 'Article'}","['Complexation', 'Complexation efficacy', 'Kinase inhibitor', 'Polymer', 'Solubility', 'γ-Cyclodextrin', 'acetic acid', 'acetonitrile', 'ammonium acetate', 'ammonium formate', 'axitinib', 'carboxymethylcellulose', 'cediranib', 'dovitinib', 'gamma cyclodextrin', 'hexadimethrine bromide', 'methanol', 'motesanib', 'pazopanib', 'phosphoric acid', 'phosphotransferase inhibitor', 'poloxamer', 'polymer', 'polyvinyl alcohol', 'povidone', 'regorafenib', 'tyloxapol', 'Article', 'complex formation', 'drug solubility', 'heating', 'high performance liquid chromatography', 'hydrophilicity', 'osmolality', 'particle size', 'pH', 'photon correlation spectroscopy', 'physical chemistry', 'solubilization', 'transmission electron microscopy']","['aFaculty of Pharmaceutical Sciences, University of Iceland, Hofsvallagata 53, IS-107, Reykjavik, Iceland', 'bDepartment of Manufacturing Pharmacy, Faculty of Pharmacy, Rangsit University, Pathum Thani  12000, Thailand', 'cFaculty of Pharmaceutical Sciences, Chulalongkorn University, 254 Payathai Road, Pathumwan, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Háskóli Íslands', 'Funding Number': '', 'Acronym': 'HI'}]"
The Inhibitory Effect of Validamycin A on Aspergillus flavus(Article)(Open Access),"['Plabutong, N.', 'Ekronarongchai, S.', 'Niwetbowornchai, N.', 'Edwards, S.W.', 'Virakul, S.', 'Chiewchengchol, D.', 'Thammahong, A.']","Volume 2020, 2020, Article number 3972415","Aspergillus flavus is one of the most common isolates from patients with fungal infections. Aspergillus infection is usually treated with antifungal agents, but side effects of these agents are common. Trehalase is an essential enzyme involved in fungal metabolism, and the trehalase inhibitor, validamycin A, has been used to prevent fungal infections in agricultural products. In this study, we observed that validamycin A significantly increased trehalose levels in A. flavus conidia and delayed germination, including decreased fungal adherence. In addition, validamycin A and amphotericin B showed a combinatorial effect on A. flavus ATCC204304 and clinical isolates with high minimum inhibitory concentrations (MICs) of amphotericin B using checkerboard assays. We observed that validamycin A and amphotericin B had a synergistic effect on A. flavus strains resistant to amphotericin B. The MICs in the combination of validamycin A and amphotericin B were at 0.125 μg/mL and 2 μg/mL, respectively. The FICI of validamycin A and amphotericin B of these clinical isolates was about 0.25-0.28 with synergistic effects. No drug cytotoxicity was observed in human bronchial epithelial cells treated with validamycin A using LDH-cytotoxicity assays. In conclusion, this study demonstrated that validamycin A inhibited the growth of A. flavus and delayed conidial germination. Furthermore, the combined effect of validamycin A with amphotericin B increased A. flavus killing, without significant cytotoxicity to human bronchial epithelial cells. We propose that validamycin A could potentially be used in vivo as an alternative treatment for A. flavus infections. © 2020 Napasawan Plabutong et al.",International Journal of Microbiology,"{'ISSN': '1687918X', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1155/2020/3972415', 'Publisher': 'Article'}",[],"['aMedical Microbiology, Interdisciplinary Program, Graduate School, Chulalongkorn University, Bangkok, Thailand', 'bAntimicrobial Resistance and Stewardship Research Unit, Department of Microbiology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'cInstitute of Integrative Biology, University of Liverpool, Liverpool, United Kingdom', 'dDepartment of Microbiology, Faculty of Science, Chulalongkorn University, Bangkok, Thailand', 'eTranslational Research in Inflammation and Immunology Research Unit, Department of Microbiology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand']",[]
In vivo evaluation of bilayer ORC/PCL composites in a rabbit model for using as a dural substitute(Article),"['Chumnanvej, S.', 'Luangwattanawilai, T.', 'Rawiwet, V.', 'Suwanprateeb, J.', 'Rattanapinyopituk, K.', 'Huaijantug, S.', 'Yinharnmingmongkol, C.', 'Hemstapat, R.']","2020, Pages 879-889","Objective: After a neurosurgical procedure, dural closure is commonly needed to prevent cerebrospinal fluids (CSF) leakage and to reduce the risk of complications, including infections and chronic inflammatory reactions. Although several dural substitutes have been developed, their manufacturing processes are complicated and costly and that many of them have been implicated in causing postoperative complications. This study aimed to assess the effectiveness and safety of new bilayer ORC/PCL composites in a rabbit model. Methods: Two formulations of bilayer oxidized regenerated cellulose (ORC)/poly ε-caprolactone (PCL) knitted fabric-reinforced composites and an autologous graft (pericranium) were employed for dural closure in forty-five male rabbits. Systemic reaction and the local reaction of the samples were assessed and compared at one-, three- and six-months post-implantation by blood chemistry and gross, and microscopic assessment using hematoxylin-eosin and Masson’s trichrome stains. Results: No signs of CSF leakage or systemic infection were seen for all samples. All samples demonstrated minimal adhesion to adjacent tissues. The degree of host fibrous connective tissue ingrowth into both composites was comparable to that of the autologous group, but bone formation and osteoclast activities were significantly greater. Both composites progressively degraded over times and the residual thickness of the nonporous layer was 50% of the initial thickness at six months post-implantation. Discussion: Bilayer ORC/PCL composites were successfully employed for dural closure in the rabbit model. They were biocompatible and could support dural regeneration comparable to that of the autologous group, but induced greater osteogenesis. © 2020, © 2020 Informa UK Limited, trading as Taylor & Francis Group.",Neurological Research,"{'ISSN': '01616412', 'Source Type': 'NRESD', 'Original Language': 'Journal'}","{'Document Type': '10.1080/01616412.2020.1789383', 'Publisher': '32657258'}","['artificial dural substitute', 'Dural closure', 'oxidized regenerated cellulose', 'poly ε-caprolactone', 'rabbit model', 'aspartate aminotransferase', 'creatinine', 'enrofloxacin', 'ketamine', 'medetomidine', 'midazolam', 'oxidized regenerated cellulose', 'polycaprolactone', 'biomaterial', 'caprolactone', 'hexanoic acid', 'lactone', 'oxidized cellulose', 'adult', 'animal experiment', 'animal model', 'animal tissue', 'Article', 'autologous dural graft', 'biocompatibility', 'biodegradability', 'bone graft', 'connective tissue', 'controlled study', 'dural closure', 'echography', 'endotracheal intubation', 'histopathology', 'implantation', 'in vivo study', 'Leporidae', 'leukocyte count', 'liquorrhea', 'macrophage', 'male', 'meningitis', 'neurosurgery', 'nonhuman', 'ossification', 'osteoblast', 'osteoclast', 'postoperative complication', 'seizure', 'tissue preparation', 'wound infection', 'animal', 'chemistry', 'dura mater', 'surgery', 'synthesis', 'Animals', 'Biocompatible Materials', 'Caproates', 'Cellulose, Oxidized', 'Dura Mater', 'Lactones', 'Male', 'Rabbits']","['aNeurosurgery Unit, Surgery Department, Faculty of Medicine, Ramathibodi Hospital, Bangkok, Thailand', 'bDepartment of Pharmacology, Faculty of Science, Mahidol University, Bangkok, Thailand', 'cCentral Animal Facility, Faculty of Science, Mahidol University (MUSC-CAF), Bangkok, Thailand', 'dBiofunctional Materials and Devices Research Group, National Metal and Materials Technology Center (MTEC), Pathum Thani, Thailand', 'eDepartment of Pathology, Faculty of Veterinary Science, Chulalongkorn University, Bangkok, Thailand', 'fDepartment of Clinical Sciences and Public Health, Faculty of Veterinary Science, Mahidol University, Nakhon Pathom, Thailand']","[{'Funding Sponsor': 'Mahidol University', 'Funding Number': '', 'Acronym': 'MU'}, {'Funding Sponsor': 'National Metal and Materials Technology Center', 'Funding Number': '', 'Acronym': 'MTEC'}]"
A predictive model of radiation-related fibrosis based on the radiomic features of magnetic resonance imaging and computed tomography(Article)(Open Access),"['Wang, J.', 'Liu, R.', 'Zhao, Y.', 'Nantavithya, C.', 'Elhalawani, H.', 'Zhu, H.', 'Mohamed, A.S.R.', 'Fuller, C.D.', 'Kannarunimit, D.', 'Yang, P.', 'Zhu, H.']","Volume 9, Issue 8, 1 August 2020, Pages 4726-4738","Background: To establish a predictive model for the fibrotic level of neck muscles after radiotherapy by using radiomic features extracted from the magnetic resonance imaging (MRI) before and after radiotherapy and planning computed tomography (CT) in nasopharyngeal carcinoma patients. Methods: A total of one hundred and eighty-six patients were finally enrolled in this study. According to the specific standard, all patients were divided into three different fibrosis groups. Regions of interests (ROI), including sternocleidomastoids (SCMs), trapezius (T), levator scapulae (LS), and scalenus muscles (S), were delineated manually and used for features extraction on IBEX. XGBoost, a machine learning algorithm, was used for the establishment of the prediction model. First, the patients were divided into training cohort (80%) and testing cohort (20%) randomly. Then the image features of CT or delta changes calculated from pre- and post-radiotherapy MRI images on each cohort constituted training and testing datasets. Then, based on the training dataset, a well-trained prediction model was produced. We used five-fold cross-validation to validate the predictive models. Afterward, the model performance was assessed on the 'testing' set and reported in terms of area under the receiver operating characteristic curve (AUC) under five scenarios: (I) only T1 sequence, (II) only T2 sequence, (III) only T1 post-contrast (T1 + C) sequence, (IV) Combination of all MRI sequences, (V) only CT. Results: Most of the patients enrolled are male (73.1%), mean age was 47 years, receiving concurrent chemo-radiotherapy as the primary treatment (90.9%). By the end of the final follow-up, most of the patients were rated as mild fibrosis (60.8%). We found the prediction model based on the CT image features outperform all MRI features with an AUC of 0.69 and accuracy of 0.65. Contrarily, the model based on features from all MRI sequence showed lower AUC less than 0.5 and lower accuracy less than 0.6. Conclusions: The prediction model based on CT radiomics features has better performance in the prediction of the grade of post-radiotherapy neck fibrosis. This might help guide radiotherapy treatment planning to achieve a better quality of life. © Translational Cancer Research. All rights reserved.",Translational Cancer Research,"{'ISSN': '2218676X', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.21037/tcr-20-751', 'Publisher': 'Article'}","['Fibrosis', 'Machine learning', 'Nasopharyngeal carcinoma', 'Quality of life', 'adult', 'aged', 'area under the curve', 'Article', 'cancer radiotherapy', 'chemoradiotherapy', 'cohort analysis', 'computer assisted tomography', 'cross validation', 'daily life activity', 'diagnostic accuracy', 'diagnostic test accuracy study', 'disease severity', 'face edema', 'female', 'follow up', 'head movement', 'human', 'image segmentation', 'levator scapulae muscle', 'limb pain', 'machine learning', 'major clinical study', 'male', 'model', 'myofibrosis', 'nasopharynx carcinoma', 'neck muscle', 'non invasive procedure', 'nuclear magnetic resonance imaging', 'prediction', 'quality of life', 'radiation injury', 'radiomics', 'rating scale', 'receiver operating characteristic', 'retrospective study', 'symptom', 'trapezius muscle']","['aDepartment of Oncology, Xiangya Hospital, Central South University, Changsha, China', 'bDepartment of Statistics, Florida State University, Tallahassee, FL, United States', 'cUnity Hospital, Rochester Region Health, Rochester, NY, United States', 'dDepartment of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital, Bangkok, Thailand', 'eDepartment of Radiation Oncology, MD Anderson Cancer Center, Houston, TX, United States', 'fDepartment of Biostatistics, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States', 'gDepartment of Radiotherapy, Hunan Cancer Hospital, Affiliate Tumor Hospital of Xiangya Medical School, Central South University, Key Laboratory of Translational Radiation Oncology of Hunan Province, Changsha, China']","[{'Funding Sponsor': '', 'Funding Number': 'Y-HR2016-143', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'kq1801105', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'B2019098', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': '2016L06', 'Acronym': ''}]"
Income inequality and conflicts: A new gini decomposition analysis(Article)(Open Access),"['Sarntisart, I.']","Volume 15, Issue 2, 2020, Pages 66-83","There has been little research examining how income inequality may or may not contribute to the “grievance” aspect of conflict. For the most part, the measure used is the traditional Gini index, which is suitable to reflect vertical inequality (VI) rather than horizontal inequality (HI). Calculating HI requires the ability to decompose inequality indices, especially the Gini index, into a within-subgroup component and a between-subgroup component. There exists a long-standing stream of literature discussing how to decompose the Gini index. This article discusses the shortcomings of existing Gini decomposition methods and proposes a novel method that divides the Gini index into within-subgroup and across-subgroup components. This novel method is then applied to the case of Thailand in the years 2009–2017. The differences in the two components derived from the method of this article and those of existing methods are large. In addition, the HI measure this article introduces is also large relative to non-Gini measures such as the Theil and Shorrocks indices. Therefore conflict-related papers that include an existing Gini decomposition and HI measure among their independent variables may wish to test their models with those of this article and other measures—to examine if the results are consistent and to mitigate a risk of misleading policymakers. © EPS Publishing, 2020.",Economics of Peace and Security Journal,"{'ISSN': '1749852X', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.15355/epsj.15.2.66', 'Publisher': 'Article'}",[],"['Faculty of Economics, Chulalongkorn University, Bangkok, Thailand']",[]
Effect of substrate temperature on GaAs nanowires growth directly on Si (111) substrates by molecular beam epitaxy(Conference Paper),"['Khaing Oo, K.', 'Vorathamrong, S.', 'Panyakeow, S.', 'Praserthdam, P.', 'Ratanathammaphan, S.']","Volume 23, 2020, Pages 685-689","We have demonstrated growth of GaAs nanowires directly on Si (111) substrates by Ga-assisted technique using molecular beam epitaxy. In this work, Ga droplet forming and nanowire growth are performed at the same substrate temperature. Effect of substrate temperature while droplet forming with nanowire growth on the GaAs nanowire structural properties is investigated by Scanning Electron Microscope (SEM) and X-ray Diffraction (XRD). Nucleation of the GaAs nanowires strongly depends on the substrate temperature. The results show that density, length, and diameter of the GaAs nanowires relate to the substrate temperature. © 2019 Elsevier Ltd.",Materials Today: Proceedings,"{'ISSN': '22147853', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1016/j.matpr.2019.12.259', 'Publisher': 'Conference Paper'}","['Molecular Beam Epitaxy', 'Nanostructures', 'Semiconducting gallium arsenide', 'Si (111)', 'Drops', 'Gallium arsenide', 'III-V semiconductors', 'Molecular beams', 'Nanowires', 'Scanning electron microscopy', 'Semiconducting gallium', 'Semiconducting gallium arsenide', 'Substrates', 'Gaas nanowires', 'Molecular-beam epitaxy', 'Nanowire growth', 'Scanning electrons', 'Si (1 1 1)', 'Si (111)', 'Si(111) substrate', 'Substrates temperature', 'X- ray diffractions', 'Molecular beam epitaxy']","['aSemiconductor Device Research Laboratory, Department of Electrical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand', 'bCenter of Excellence on Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': '', 'Acronym': 'สวทช'}, {'Funding Sponsor': 'Japan International Cooperation Agency', 'Funding Number': 'FDA-CO-2558-1407-TH', 'Acronym': 'JICA'}]"
Deep Convolutional Neural Network with Edge Feature for Image Denoising(Conference Paper),"['Chupraphawan, S.', 'Ratanamahatana, C.A.']","Volume 936, 2020, Pages 169-179","Image denoising is a classical challenge in computer vision and has attracted a large amount of research in the past few decades in attempts to find new approaches to denoise various types of images. The endeavors have been even more striking with the recent inception of deep learning. Deep learning has a well-known strength in its accuracy and effectiveness but with the main drawback of very long converging time during deep learning network training. Moreover, current state-of-the-art denoising techniques still lack the edge feature, one of the crucial attributes for sharp images. Therefore, in this paper, we propose a novel Deep Convolutional neural network with Edge Feature (DCEF) for denoising Additive White Gaussian Noise (AWGN). However, as the deep learning model training takes too much time to converge, we also propose an adaptive learning rate using a triangle technique that allows much faster converging time comparing to state-of-the-art approaches. Our DCEF demonstrates that it outperforms existing state-of-the-art approaches in terms of average PSNR scores in = 15 and 25 by 0.2 and 0.3, respectively, while achieving high MS-SSIM scores and using much fewer iterations to converge. © 2020, Springer Nature Switzerland AG.",Advances in Intelligent Systems and Computing,"{'ISSN': '21945357', 'Source Type': '978-303019860-2', 'Original Language': 'Book Series'}","{'Document Type': '10.1007/978-3-030-19861-9_17', 'Publisher': 'Conference Paper'}","['Convolutional neural network', 'Edge detection', 'Image denoising', 'Convolution', 'Deep neural networks', 'Edge detection', 'Gaussian noise (electronic)', 'Neural networks', 'White noise', 'Adaptive learning rates', 'Additive White Gaussian noise', 'Convolutional neural network', 'De-noising techniques', 'Learning models', 'Learning network', 'State of the art', 'State-of-the-art approach', 'Image denoising']","['Department of Computer Engineering, Faculty of Engineering, Chulalongkorn University, 254 Phayathai Road, Bangkok, 10330, Thailand']",[]
Something went wrong and caused an error (code 404),[],,,,{},{},[],[],[]
A job recommendation machine learning model using elderly lifestyles(Article),"['Sithiponporn, N.', 'Tanlamai, U.', 'Chandrachai, A.', 'Triukose, S.']","Volume 13, Issue 6, 2020, Pages 372-398","One of the most significant social transformations nowadays is the aging society. The Baby Boomer generation is now becoming the majority segment of our society. This group seems to have different lifestyles and diverse characteristics from past generations of senior citizens. They tend to continue working into their older years. When recommending a job for this group, assessing their demographics may be insufficient. This paper suggests job recommendations, according to elderly lifestyles, using a machine learning process. Senior citizens living in Bangkok served as the sample for the study. The machine learning model was formulated in R programming language by a logistic regression algorithm to enhance accuracy. The model can recommend a job for seniors with 91.20% accuracy. The study provides the concept and empirical model for job recommendations for the elderly based on their background, lifestyles, and current quality of life norms. © 2020 Primrose Hall Publishing Group.","International Journal of Innovation, Creativity and Change","{'ISSN': '22011315', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Primrose Hall Publishing Group'}","['Aging', 'Elderly', 'Job recommendations', 'Lifestyles']","['aTechnopreneurship and Innovation Management Program, Graduate School Interdisciplinary Program Chulalongkorn University, Thailand', 'bDepartment of Accountancy, Chulalongkorn Business School Chulalongkorn University, Thailand', 'cResearch Group on Applied Computer Engineering for Medicine and Healthcare (ATM), Chulalongkorn University Big Data Analytics and IoT Centre (CUBIC), Chulalongkorn University, Thailand']",[]
