title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Evaluation of curcumin assistance in the antimicrobial and photocatalytic activity of a carbon based TiO2nanocomposite(Article),"['Suba, V.', 'Saravanabhavan, M.', 'Krishna, L.S.', 'Kaleemulla, S.', 'Ranjith Kumar, E.', 'Rathika, G.']","Volume 44, Issue 37, 7 October 2020, Pages 15895-15907","The present study focuses on the synthesis of visible light active curcumin supported TiO2/AC (curcumin-TiO2/AC) through sol-gel and wet impregnation methods for the decolourization of Reactive Blue 160. The characterization technique SEM with EDAX confirms the doping of curcumin and accumulation of TiO2nanoparticles into the pores of activated carbon. Further, the crystalline structure and band gap energy were studied by the X-ray diffraction technique and UV-visible diffuse reflectance spectroscopy, respectively. The inhibition of electron-hole recombination was evidenced by photoluminescence spectroscopy. The photocatalytic activity of the nanocomposites was monitored under visible light irradiation through various optimized conditions, such as pH - 3, catalyst concentration - 0.1 g, irradiation time - 3 h. Improved degradation was observed for curcumin-TiO2/AC due to the narrow band gap and effective charge separation by the surface modifiers compared to TiO2/AC. Additionally, the antimicrobial activity of curcumin-TiO2/AC was tested againstStaphylococcus aureus,Escherichia coliandCandida species. These results indicated that doping of curcumin on TiO2/AC inhibits the recombination of electron-hole pairs to improve the photocatalytic performance in the visible region. © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2020.",New Journal of Chemistry,"{'ISSN': '11440546', 'Source Type': 'NJCHE', 'Original Language': 'Journal'}","{'Document Type': '10.1039/d0nj02346a', 'Publisher': 'Article'}","['Energy gap', 'Irradiation', 'Light', 'Microorganisms', 'Oxide minerals', 'Photodegradation', 'Photoluminescence spectroscopy', 'Sol-gels', 'TiO2 nanoparticles', 'Titanium dioxide', 'Anti-microbial activity', 'Characterization techniques', 'Electron-hole recombination', 'Photocatalytic performance', 'UV-visible diffuse reflectance spectroscopy', 'Visible-light irradiation', 'Wet impregnation method', 'X-ray diffraction techniques', 'Photocatalytic activity', 'activated carbon', 'curcumin', 'dye', 'nanocomposite', 'titanium dioxide nanoparticle', 'antimicrobial activity', 'Article', 'Candida', 'catalyst', 'crystal structure', 'decolorization', 'diffuse reflectance spectroscopy', 'drug synthesis', 'electron', 'energy dispersive X ray spectroscopy', 'Escherichia coli', 'evaluation study', 'light', 'nonhuman', 'pH', 'photoluminescence', 'priority journal', 'scanning electron microscopy', 'sol-gel', 'Staphylococcus aureus', 'surface property', 'ultraviolet visible spectroscopy', 'X ray diffraction']","['aDepartment of Chemistry, P. S. G. College of Arts and Science, Coimbatore, 641014, India', 'bDepartment of Chemistry, Sri Ramakrishna Mission Vidhyalaya College of Arts and Science, Coimbatore, 641020, India', 'cDepartment of Chemical Technology, Chulalongkorn University, Bangkok, 10330, Thailand', 'dDepartment of Physics, Vellore Institute of Technology, Vellore, 63201, India', 'eDepartment of Physics, KPR Institute of Engineering and Technology, Coimbatore, 641407, India']","[{'Funding Sponsor': 'VIT University', 'Funding Number': '', 'Acronym': ''}]"
Effect of embedding eggshells to form calcium feldspar as flux in porcelain via slip casting process for bio-dental and medical applications(Article),"['Tangboriboon, N.', 'Changkhamchom, S.', 'Sirivat, A.']","Volume 35, Issue 8, 2 July 2020, Pages 452-462","Bio-dental and medical porcelain products embedded with eggshell as a calcium flux were prepared by slip casting and fired at 600°C, 700°C, 800°C, and 900°C for 1 h, 3 h, and 5 h. The main composition of eggshell was calcium carbonate at 96.35 wt%, it is an inorganic material used to enhance mechanical, thermal, and physical properties of porcelain in the glassy phase formation during sintering. The obtained porcelain products, with embedded eggshell powder and fired at the low temperatures at 600°C, 700°C, 800°C, and 900°C for 1 h, 3 h, and 5 h, possessed relatively low thermal expansion coefficients, good true density values with high densification, high compressive strength, and high hardness. Scanning electron micrographs, X-ray diffraction patterns, Vickers micro-hardness, thermal expansion coefficient and physical properties (bulk density, true density, densification and shrinkage) were utilised to investigate and identify the microstructure, phase composition, hardness, thermal properties and characteristics of the porcelain products. The obtained soft porcelain products are potential in dental and medical applications such as artificial bone, teeth and joint, and medical glove formation. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.",Materials Technology,"{'ISSN': '10667857', 'Source Type': 'MATTE', 'Original Language': 'Journal'}","{'Document Type': '10.1080/10667857.2019.1699262', 'Publisher': 'Article'}","['Anorthite', 'biodental-medical porcelain', 'eggshells', 'flux', 'porcelain', 'slip casting', 'Calcium carbonate', 'Compressive strength', 'Expansion', 'Feldspar', 'Fluxes', 'Medical applications', 'Microhardness', 'Physical properties', 'Scanning electron microscopy', 'Shrinkage', 'Sintering', 'Thermal expansion', 'Anorthite', 'eggshells', 'Inorganic materials', 'Low thermal expansion', 'Scanning electron micrographs', 'Slip casting', 'Thermal expansion coefficients', 'Vickers microhardness', 'Porcelain']","['aThe Materials Engineering Department, Faculty of Engineering, Kasetsart University, Bangkok, Thailand', 'bThe Petroleum and Petrochemical College, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}, {'Funding Sponsor': 'Agricultural Research Development Agency', 'Funding Number': '', 'Acronym': 'ARDA'}]"
Additional measures for bedside endoscope cleaning to prevent contaminated splash during COVID-19 pandemic(Letter)(Open Access),"['Rerknimitr, R.', 'Soetikno, R.', 'Ratanachu-Ek, T.', 'Tiankanon, K.', 'Kongkam, P.', 'Ridtitid, W.']","Volume 52, Issue 8, 1 August 2020, Pages 706-707",[No abstract available],Endoscopy,"{'ISSN': '0013726X', 'Source Type': 'ENDCA', 'Original Language': 'Journal'}","{'Document Type': '10.1055/a-1173-8666', 'Publisher': '32722837'}","['alcohol', 'antivirus agent', 'detergent', 'glutaraldehyde', 'peracetic acid', 'phthalaldehyde', 'aerosol', 'biosafety', 'coronavirus disease 2019', 'decontamination', 'disinfection', 'health care personnel', 'human', 'infection prevention', 'Letter', 'medical society', 'pandemic', 'practice guideline', 'priority journal', 'viral contamination', 'virucidal activity', 'Betacoronavirus', 'Coronavirus infection', 'endoscope', 'gastrointestinal endoscopy', 'pandemic', 'virus pneumonia', 'Betacoronavirus', 'Coronavirus Infections', 'Endoscopes', 'Endoscopy, Gastrointestinal', 'Humans', 'Pandemics', 'Pneumonia, Viral']","['aDivision of Gastroenterology, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital, Bangkok, Thailand', 'bCenter of Excellence for Innovation and Endoscopy in Gastrointestinal Oncology, Chulalongkorn University, Bangkok, Thailand', 'cDivision of Gastroenterology and Hepatology, San Francisco Veterans Affairs Medical Center, San Francisco, CA, United States', 'dDepartment of Surgery, Rajavithi Hospital, Bangkok, Thailand']",[]
Optimization of biodiesel production using magnesium pyrophosphate(Article),"['Sronsri, C.', 'Sittipol, W.', 'U-yen, K.']","Volume 226, 23 November 2020, Article number 115884","Magnesium pyrophosphate catalysts synthesized via the thermal decomposition of dittmarite, struvite, and newberyite precursors were applied for biodiesel production by transesterification. Physicochemical properties of the catalysts and effects of operating transesterification conditions on the biodiesel yield were investigated. Analytical data revealed that the biodiesel yield decreases with increasing crystallite and particle sizes, but it increases with the basic site density and surface area of the catalyst. Further, the results indicate that struvite should be used as the precursor to synthesize the catalyst in order to realize the highest biodiesel yield. Using the struvite-derived catalyst under the optimized transesterification conditions, the highest biodiesel yield was obtained. The transesterification reaction showed pseudo-first-order kinetics. In addition, the activation energy, frequency factor, and rate constant were also determined. The purification step is not needed, resulting in lower biodiesel production cost. Therefore, this catalyst is applicable as a potential transesterification catalyst for industrial plants. © 2020 Elsevier Ltd",Chemical Engineering Science,"{'ISSN': '00092509', 'Source Type': 'CESCA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.ces.2020.115884', 'Publisher': 'Article'}","['Biodiesel', 'Kinetic study', 'Magnesium pyrophosphate', 'Physicochemical property', 'Thermal decomposition', 'Transesterification', 'Activation energy', 'Catalysts', 'Decomposition', 'Magnesium compounds', 'Physicochemical properties', 'Rate constants', 'Synthetic fuels', 'Transesterification', 'Analytical data', 'Basic sites', 'Biodiesel production', 'Frequency factors', 'Pseudo first-order kinetics', 'Surface area', 'Transesterification catalysts', 'Transesterification reaction', 'Biodiesel']","['aFuture Innovation & Research in Science and Technology, Chulalongkorn University, Thailand', 'bFaculty of Engineering, Chulalongkorn University, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
Treatment Outcomes Using the PAUL Glaucoma Implant to Control Intraocular Pressure in Eyes with Refractory Glaucoma(Conference Paper),"['Koh, V.', 'Chew, P.', 'Triolo, G.', 'Lim, K.S.', 'Barton, K.', 'Aquino, C.', 'Sng, C.', 'Ho, H.', 'Rojanapongpun, P.', 'Tantisevi, V.', 'Kheong, F.S.', 'Tham, C.', 'Chan, P.', 'PGI study group, PAUL Glaucoma Implant Study Group']","Volume 3, Issue 5, September - October 2020, Pages 350-359","Purpose: To investigate efficacy 1 year after implantation of a novel glaucoma tube shunt, the PAUL Glaucoma Implant (PGI; Advanced Ophthalmic Innovations, Singapore, Republic of Singapore), in the treatment of eyes with refractory glaucoma. Design: Clinical trial. Participants: Glaucoma patients who are recalcitrant to maximum tolerated medical therapy and require tube shunt surgery. Methods: Interventional cohort study involving consecutive PGIs implanted at 6 international centers between December 1, 2017, and December 1, 2018. All the participants were followed up for 1 year after surgery. Main Outcome Measures: The primary outcome measure was failure, defined prospectively as intraocular pressure (IOP) of more than 21 mmHg or less than 20% reduction from the preoperative baseline on 2 consecutive visits, 3 months or more after surgery; persistent late hypotony, defined as IOP of less than 6 mmHg on 2 consecutive visits after 3 months; additional glaucoma surgery; loss of light perception vision; or removal of the implant for any reason. Results: Of 82 patients enrolled, 74 (74 eyes) completed 12 months of follow-up. The mean age ± standard deviation at enrollment was 62.3±14.7 years, 73.0% were men, and 36.5% had secondary glaucoma. One year after surgery, 4 patients (5.4%) fulfilled the surgical criteria for failure, 68.9% (51/74 eyes) were deemed complete successes, and 93.2% (69/74 eyes) were considered qualified successes. Compared with the medicated preoperative IOP (23.1±8.2 mmHg), the postoperative IOPs at 6 and 12 months were 13.8±4.0 mmHg and 13.2±3.3 mmHg, respectively (P < 0.001). The mean number of IOP-lowering drugs used before surgery and after 12 months of follow-up were 3.3±0.9 and 0.3±0.6, respectively (P < 0.001). Significant postoperative complications included self-limiting shallow anterior chamber (n = 11; 14.9%), hypotony requiring intervention (n = 7; 9.5%), tube shunt occlusion (n = 5; 6.8%), tube exposure (n = 3; 4.1%), and endophthalmitis with resultant loss of vision (n = 1; 1.4%). Conclusions: The PGI demonstrated comparable efficacy with other currently available implants, with almost three quarters of the enrolled patients with refractory glaucoma achieving complete surgical success after 1 year of follow-up. © 2020",Ophthalmology Glaucoma,"{'ISSN': '25894234', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.ogla.2020.05.001', 'Publisher': '32980037'}","['adult', 'aged', 'clinical effectiveness', 'clinical outcome', 'cohort analysis', 'Conference Paper', 'controlled study', 'endophthalmitis', 'female', 'follow up', 'glaucoma', 'glaucoma surgery', 'gonioscopy', 'human', 'intervention study', 'intraocular hypotension', 'intraocular pressure', 'major clinical study', 'male', 'medical device complication', 'multicenter study', 'outcome assessment', 'postoperative complication', 'priority journal', 'prospective study', 'refractory glaucoma', 'shunt occlusion', 'slit lamp microscopy', 'Streptococcus infection', 'Streptococcus mitis', 'tonometry', 'treatment failure', 'treatment outcome', 'tube exposure', 'visual acuity', 'visual impairment', 'clinical trial', 'glaucoma', 'glaucoma drainage implant', 'intraocular pressure', 'middle aged', 'oculoplethysmography', 'pathophysiology', 'physiology', 'procedures', 'trabeculectomy', 'treatment outcome', 'visual acuity', 'Female', 'Follow-Up Studies', 'Glaucoma', 'Glaucoma Drainage Implants', 'Humans', 'Intraocular Pressure', 'Male', 'Middle Aged', 'Tonometry, Ocular', 'Trabeculectomy', 'Treatment Outcome', 'Visual Acuity']","['aDepartment of Ophthalmology, National University Hospital, Singapore, Singapore', 'bDepartment of Ophthalmology, National University of Singapore, Singapore, Singapore', 'cMoorfields Eye Hospital, London, United Kingdom', 'dDepartment of Ophthalmology, St. Thomas’ Hospital, London, United Kingdom', 'eUCL Institute of Ophthalmology, London, United Kingdom', 'fNational University Hospital, Singapore', 'gSt Thomas’ Hospital, London, United Kingdom', 'hChulalongkorn University and Hospital, Bangkok, Thailand', 'iInternational Specialist Eye Centre, Kuala Lumpur, Malaysia', 'jChinese University of Hong Kong, Hong Kong, Hong Kong']","[{'Funding Sponsor': '', 'Funding Number': 'CRPCMR1154', 'Acronym': ''}]"
Deep Proteomic Deconvolution of Interferons and HBV Transfection Effects on a Hepatoblastoma Cell Line(Article)(Open Access),"['Hodge, K.', 'Makjaroen, J.', 'Robinson, J.', 'Khoomrung, S.', 'Pisitkun, T.']","Volume 5, Issue 27, 14 July 2020, Pages 16796-16810","Interferons are commonly utilized in the treatment of chronic hepatitis B virus (HBV) infection but are not effective for all patients. A deep understanding of the limitations of interferon treatment requires delineation of its activity at multiple ""omic""levels. While myriad studies have characterized the transcriptomic effects of interferon treatment, surprisingly, few have examined interferon-induced effects at the proteomic level. To remedy this paucity, we stimulated HepG2 cells with both IFN-α and IFN-λ and performed proteomic analysis versus unstimulated cells. Alongside, we examined the effects of HBV transfection in the same cell line, reasoning that parallel IFN and HBV analysis might allow determination of cases where HBV transfection counters the effects of interferons. More than 6000 proteins were identified, with multiple replicates allowing for differential expression analysis at high confidence. Drawing on a compendium of transcriptomic data, as well as proteomic half-life data, we suggest means by which transcriptomic results diverge from our proteomic results. We also invoke a recent multiomic study of HBV-related hepatocarcinoma (HCC), showing that despite HBV's role in initiating HCC, the regulated proteomic landscapes of HBV transfection and HCC do not strongly align. Special focus is applied to the proteasome, with numerous components divergently altered under IFN and HBV-transfection conditions. We also examine alterations of other protein groups relevant to HLA complex peptide display, unveiling intriguing alterations in a number of ubiquitin ligases. Finally, we invoke genome-scale metabolic modeling to predict relevant alterations to the metabolic landscape under experimental conditions. Our data should be useful as a resource for interferon and HBV researchers. Copyright © 2020 American Chemical Society.",ACS Omega,"{'ISSN': '24701343', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1021/acsomega.0c01865', 'Publisher': 'Article'}",[],"['aCenter of Excellence in Systems Biology, Faculty of Medicine, Chulalongkorn University, 1873 Rama 4 Road, Bangkok, Pathumwan, 10330, Thailand', 'bDepartment of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, Kemivägen 10, Gothenburg, 412 96, Sweden', 'cWallenberg Center for Protein Research, Chalmers University of Technology, Kemivägen 10, Gothenburg, 412 96, Sweden', 'dMetabolomics and Systems Biology, Department of Biochemistry, Siriraj Metabolomics and Phenomics Center Faculty of Medicine Siriraj Hospital, Mahidol University, Bangkok, 10700, Thailand', 'eCenter for Innovation in Chemistry (PERCH-CIC), Faculty of Science, Mahidol University, Rama 6 Road, Bangkok, 10400, Thailand']","[{'Funding Sponsor': 'Ministeriet for Forskning Innovation og VideregÃ¥ende UddannelserSee opportunities', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Knut och Alice Wallenbergs Stiftelse', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'Mahidol University', 'Funding Number': '', 'Acronym': 'MU'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'MRG6280206', 'Acronym': 'TRF'}, {'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': '', 'Acronym': 'TRF'}, {'Funding Sponsor': 'Center of Excellence for Innovation in Chemistry', 'Funding Number': '', 'Acronym': 'PERCH-CIC'}, {'Funding Sponsor': 'Ministry of Higher Education, Science, Research and Innovation, Thailand', 'Funding Number': '', 'Acronym': 'MHESRI'}]"
β-Cyclodextrin Inclusion Complexation With Tricyclic Antidepressants Desipramine and Imipramine: A Structural Chemistry Perspective(Article)(Open Access),"['Aree, T.']","Volume 109, Issue 10, October 2020, Pages 3086-3094","Single-crystal X-ray diffraction and DFT calculation have been carried out for an atomic-level understanding of β-cyclodextrin (β-CD) inclusion complexation with 2 tricyclic antidepressants (TCAs), desipramine and imipramine. X-ray analysis discloses that the A–C-rings are buried in the β-CD cavity and the side chain is mostly outside the cavity, nearby the O2–H/O3–H side. Hence, the inclusion structures of both complexes are stabilized by host–guest C5–H∙∙∙π interaction and N5′–H∙∙∙O5/O6 H-bonds of twofold-screw-symmetry-related molecules, which are similar to those of the reported complexes of nortriptyline and amitriptyline. The DFT full-geometry optimization in the gas phase reveals an alternative inclusion scenario with the TCA side chain that is embedded in the β-CD cavity and stabilized by intermolecular O6–H∙∙∙N5’ H-bond and O2–H/O3–H∙∙∙π interactions. The β-CD encapsulation of the TCA side chain is more energetically stable by 10.76 and 4.70 kcal mol−1than that of the aromatic moiety for the respective complexes of DPM and IPM, based on the relative stabilization energies (ΔΔEstb). This suggests the existence of the bimodal β-CD–TCA inclusion complexes as spectroscopically observed in solution, thus explaining the controversy in the inclusion mode and the improvement of TCA therapeutic effect by CD encapsulation. © 2020 American Pharmacists Association®",Journal of Pharmaceutical Sciences,"{'ISSN': '00223549', 'Source Type': 'JPMSA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.xphs.2020.07.007', 'Publisher': '32679212'}","['Complexation', 'Crystal structures', 'Crystallography', 'Cyclodextrin', 'Desipramine', 'DFT calculation', 'Imipramine', 'Inclusion compounds', 'Solid state', 'Tricyclic antidepressants', 'amitriptyline', 'beta cyclodextrin', 'desipramine', 'imipramine', 'nortriptyline', 'beta cyclodextrin derivative', 'desipramine', 'imipramine', 'tricyclic antidepressant agent', 'Article', 'chemical bond', 'chemical interaction', 'chemical structure', 'complex formation', 'density functional theory', 'drug stability', 'encapsulation', 'human', 'single crystal X ray diffraction', 'X ray diffraction', 'Antidepressive Agents, Tricyclic', 'beta-Cyclodextrins', 'Desipramine', 'Imipramine', 'Nortriptyline']","['Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': 'CU-GR_62_53_23_19', 'Acronym': 'CU'}]"
Gel protein supplementation enhanced serum IGF-1 concentration in pre-weaning piglets(Article),"['Nuntapaitoon, M.', 'Suwimonteerabutr, J.', 'Am-In, N.']","Volume 50, Issue 4, December 2020, Pages 567-572","The piglet pre-weaning mortality is a major problem in swine production. The objective of the present study was to determine the effect of dietary gel protein supplementation on pre-weaning mortality and growth in piglets. A total of 48 Landrace × Yorkshire crossbred sows were included in this study. On farrowing day, the sows were randomly allocated into two experimental groups by parity: Control (n=20) and Treatment (n=28). The piglets in the Control group sows (n=234) were not orally supplemented and the piglets in the Treatment group sows (n=316) were orally supplemented with gel protein (Porcistart®, Virbac. Co., Ltd., Loudeac, France). The piglets in the treatment group had ad libitum access to gel protein in a container placed in the creep area for the piglets. The feeding protocols were carried out from farrowing day until Day 7 after farrowing. The creep feed was provided from day 7 until weaning. On Day 7 after farrowing, 2 mL blood samples were obtained from 160 piglets (Control, n = 54 and Treatment, n = 106) randomly selected from sows included in the experiment for IGF-1 analysis. The piglet body weight was recorded at Days 3, 10 and weaning. The litter weight gains were calculated. The piglet pre-weaning mortality was determined at Days 3, 10 of life and at weaning. The lactation length, litter size at Days 3 and 10 and weaning were 25.5 ± 0.9 days, 11.5 ± 1.8 piglets/litter, 10.0 ±1.5 piglets/litter and 9.6 ± 2.1 piglets/litter, respectively. No effect of gel protein supplementation on piglet weaned weight and piglet pre-weaning mortality was found in the present study (P > 0.05). On average, the serum IGF-1 concentration was 128.1 ± 54.7 ng/ml (range 22.6-243.5 ng/ml) and piglet weaned weight was 6.7 ± 1.3 kilograms (range 4.4-8.9 kilograms). Serum IGF-1 concentration in the treatment group (140.3 ng/ml) was higher than in the control group sows (120.2 ng/ml, P = 0.027). In conclusion, dietary gel protein supplementation in the piglets increased piglet serum IGF-1 but had no effect on weight and pre-weaning mortality in piglets. © 2020 Chulalongkorn University Printing House. All rights reserved.",Thai Journal of Veterinary Medicine,"{'ISSN': '01256491', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Chulalongkorn University Printing House'}","['Gel protein supplementation', 'IGF-1', 'Piglet', 'Pre-weaning mortality', 'Weight', 'abi dex100', 'gel protein', 'iron', 'porcistart', 'protein', 'somatomedin C', 'toltrazuril', 'unclassified drug', 'animal experiment', 'animal food', 'Article', 'body weight', 'body weight gain', 'Coccidioides', 'controlled study', 'diet supplementation', 'enzyme linked immunosorbent assay', 'feeding', 'female', 'lactation', 'litter size', 'mortality', 'mortality rate', 'nonhuman', 'piglet', 'protein intake', 'sow (swine)', 'weaning']","['Swine Reproduction Research Unit, Department of Obstetrics, Gynaecology and Reproduction, Faculty of Veterinary science, Chulalongkorn University, Thailand']",[]
Motivational factors for knowledge sharing in Co-working spaces: Co-working spaces in Thailand from the management perspective(Review),"['Lapsomboonkamol, S.', 'Wiriyapinit, M.', 'Bhattarakosol, P.', 'Rajchamaha, K.']","Volume 28, Issue 3, September 2020, Pages 1835-1854","The preliminary aim of this study is to explore the intrinsic and extrinsic motivational factors for knowledge sharing in co-working spaces. This study employed a qualitative approach based on in-depth interviews. The key interviewees were management personnel from 19 co-working spaces in Thailand categorised according to the sector. The motivational factors can be divided into two categories: intrinsic and extrinsic. Intrinsic motivation consists of four sub-categories: altruism, knowledge self-efficacy, self-interest, and job autonomy. Extrinsic motivation consists of five sub-categories: reward, reputation, networking, environment, and reciprocity. The findings of this study demonstrate that motivational factors support knowledge sharing in co-working spaces. The results further reveal that networking is the most significant motivational factor. Interviewees from the private sector revealed that intrinsic motivational factors were more effective than extrinsic. On the other hand, representatives from both the public and higher education sectors suggested that extrinsic motivational factors were more effective than intrinsic. © Universiti Putra Malaysia Press",Pertanika Journal of Social Sciences and Humanities,"{'ISSN': '01287702', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Review', 'Publisher': 'Universiti Putra Malaysia'}","['Co-working spaces', 'Extrinsic motivation', 'Intrinsic motivation', 'Knowledge sharing', 'Knowledge sharing motivation', 'Motivation', 'Qualitative research']","['aTechnoprenurship and Innovation Management Program, Graduate School, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDepartment of Commerce, Chulalongkorn Business School, Chulalongkorn University, Bangkok, 10330, Thailand', 'cDepartment of Mathematics and Computer Science, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'dCollege of Management, Mahidol University, Bangkok, 10400, Thailand']",[]
Image Analysis for Reading out Embedden Information inside 3D printed Object using Deep Learning(Conference Paper),"['Silapasuphakornwong, P.', 'Torii, H.', 'Uehira, K.', 'Dhammatouchwong, C.', 'Bosuwan, S.']","October 2020, Article number 9444038, Pages 1-5","This paper presents the method to extract the embedded information inside 3D printed object using convolution neural network (CNN). The information was embedded by printing the codes with the near-fluorescent filament as a thin layer inside the real objects using a FDM 3D printer. This code cannot be seen from the outside. To read out the information inside, we can use a specific near infrared CCD camera read out non-destructively. Because of the vary factors in embedding conditions and the lighting conditions in photography in practical use, the accuracy of decoding by only using brightness is inefficient. Hence, we use deep learning to solve the problem for automatic classification and read out better. The results from using CNN was very satisfied as the accuracy 96.8%. © 2020 IEEE.",,"{'ISSN': '978-172818548-4', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1109/ICISPC51671.2020.00008', 'Publisher': 'Conference Paper'}","['3D-printing', 'CNN', 'deep learning', 'embeding information', 'image analysis', 'near-infrared image', 'CCD cameras', 'Codes (symbols)', 'Deep learning', 'Image processing', 'Infrared devices', 'Automatic classification', 'Convolution neural network', 'Embedded information', 'Lighting conditions', 'Near Infrared', 'Practical use', 'Real objects', 'Thin layers', '3D printers']","['aKanagawa Institute of Technology, Human Media Research Center, Atsugi, Japan', 'bChulalongkorn University, Faculty of Science, Department of Imaging and Printing Technology, Bangkok, Thailand', 'cChulalongkorn University, Faculty of Engineering, Department of Mechanical Engineering, Bangkok, Thailand']",[]
Effective production of recombinant Δ60VP1 chicken anemia virus protein in Escherichia coli and its application to a serodiagnostic indirect ELISA(Article),"['Wanganurakkul, S.', 'Smith, D.R.', 'Chintapitaksakul, L.', 'Assavalapsakul, W.']","Volume 282, August 2020, Article number 113887","Chicken anemia virus (CAV) causes severe anemia and immunosuppression in chickens. VP1 is the main capsid protein, and is suitable for diagnostic kit development, however, it has 24 arginine residues in the first forty N-terminal amino acids of the protein causing toxicity to bacteria leading to reduced prokaryotic expression. In this study, a 60 amino acid N-terminally truncated VP1 (Δ60VP1) which removes the toxic region was expressed in Escherichia coli and the resultant insoluble recombinant protein was purified by Ni-NTA affinity chromatography with anionic denaturing detergents. The high amounts of purified Δ60VP1 produced (150 mg/L) retained appropriate antigenicity and the antigen was used to develop an indirect enzyme-linked immunosorbent assay (ELISA) for serological diagnosis of CAV. One hundred fifty-two chicken serum samples (n = 152) were evaluated using the newly developed Δ60VP1 indirect ELISA (cutoff value = 7.58 % S/P). The sensitivity and specificity of the Δ60VP1 indirect ELISA were 87.50 % and 95.31 %, respectively, while the agreement between the Δ60VP1 indirect ELISA and the commercial IDEXX CAV ELISA was 90.79 % (kappa = 0.814). In this study, we have developed an alternative VP1 production platform in E. coli by truncating the N-terminal 60 amino acids (Δ60VP1) and using anionic denaturing detergents during the purification to successfully solubilize the insoluble Δ60VP1. The antigen was purified with high yield and good immunoreactivity, and an indirect ELISA was developed. The assay could potentially be applied to large-scale CAV serosurveillance. © 2020 Elsevier B.V.",Journal of Virological Methods,"{'ISSN': '01660934', 'Source Type': 'JVMED', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.jviromet.2020.113887', 'Publisher': '32445874'}","['chicken anemia virus', 'inclusion bodies', 'indirect ELISA', 'Δ60VP1 protein', 'capsid protein', 'detergent', 'nickel', 'nitrilotriacetic acid', 'recombinant protein', 'recombninant 60 amino acid n terminally truncated VP1 protein', 'unclassified drug', 'virus antigen', 'affinity chromatography', 'amino terminal sequence', 'antigenicity', 'Article', 'blood sampling', 'chicken', 'chicken anemia virus', 'controlled study', 'diagnostic test accuracy study', 'enzyme linked immunosorbent assay', 'Escherichia coli', 'female', 'immunoreactivity', 'indirect enzyme linked immunosorbent assay', 'intermethod comparison', 'male', 'nonhuman', 'priority journal', 'protein purification', 'protein synthesis', 'sensitivity and specificity', 'serodiagnosis', 'solubilization']","['aDepartment of Microbiology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bInstitute of Molecular Biosciences, Mahidol University, Nakornpathom, 73170, Thailand', 'cEastern Region Veterinary Research and Development Center, Chonburi, 20220, Thailand']","[{'Funding Sponsor': 'Appalachian Regional Commission', 'Funding Number': '', 'Acronym': 'ARC'}, {'Funding Sponsor': 'Australian Research CouncilSee opportunities\xa0by\xa0ARC', 'Funding Number': '', 'Acronym': 'ARC'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Korea Foundation for Advanced Studies', 'Funding Number': '', 'Acronym': 'KFAS'}, {'Funding Sponsor': 'China Medical University, Taiwan', 'Funding Number': '', 'Acronym': 'CMU'}]"
