title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Compressive behavior of extremely low strength concrete conﬁned with low-cost glass FRP composites(Article)(Open Access),"['Rodsin, K.', 'Hussain, Q.', 'Suparp, S.', 'Nawaz, A.']","Volume 13, December 2020, Article number e00452","In this study, a total of 24 cylindrical concrete specimens were constructed and strengthened using locally available and Low-Cost Glass Fiber Reinforced Polymer (LC-GFRPs) composites. The considered research parameters were the strength of un-confined concrete (5 MPa and 15 MPa) and the confinement level (one, two, and three layers of LC-GFRP). The specimens were tested to failure under pure axial compression. The results indicate that LC-GFRPs are very beneficial to modify the ultimate load-carrying capacity and ductility of the confined concrete. In the end, the existing expressions, developed mainly for special purpose traditional FRPs to estimate the ultimate strength and strain of the confined concrete, were utilized to assess their application to the LC-GFRP confined concrete. It was found that all considered models are well capable to estimate the ultimate strength of LC-GFRP confined concrete but those models were not able to accurately predict the ultimate strain of the LC-GFRP confined concrete. © 2020 The Authors",Case Studies in Construction Materials,"{'ISSN': '22145095', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.cscm.2020.e00452', 'Publisher': 'Article'}","['Axial compression', 'Compressive strength', 'Concrete', 'Confinement', 'Ductility', 'FRP', 'Glass fiber', 'Ultimate strain', 'Costs', 'Fiber reinforced plastics', 'Glass', 'Load limits', 'Compressive behavior', 'Confined concrete', 'Confinement levels', 'Cylindrical concrete', 'Glass fiber reinforced polymer', 'Low strength concrete', 'Ultimate load-carrying capacity', 'Ultimate strength', 'Fiber reinforced concrete']","[""aCenter of Excellence in Structural Dynamics and Urban Management, Department of Civil and Environmental Engineering Technology, College of Industrial Technology, King Mongkut's University of Technology North Bangkok, Thailand"", 'bCenter of Excellence in Earthquake Engineering and Vibration, Department of Civil Engineering, Chulalongkorn University, Thailand', 'cDepartment of Civil and Environmental Engineering, Faculty of Engineering, Srinakharinwirot University, Thailand', 'dDepartment of Civil Engineering, COMSATS University Islamabad, Wah Campus, Pakistan']","[{'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': 'KMUTNB-GOV-59-11', 'Acronym': 'NRCT'}, {'Funding Sponsor': ""King Mongkut's University of Technology North Bangkok"", 'Funding Number': '', 'Acronym': 'KMUTNB'}]"
Nursing research priorities in Indonesia as perceived by nurses(Article)(Open Access),"['Lusmilasari, L.', 'Aungsuroch, Y.', 'Widyawati', 'Sukratul, S.', 'Gunawan, J.', 'Perdana, M.']","Volume 6, Issue 2, April 2020, Pages 41-46","Background: To promote excellence in nursing research, setting research priorities is needed to meet the need of community aligned with the national context. Unfortunately, limited number of studies has examined nursing research priorities in Indonesia. Objective: To identify nursing research priorities in Indonesia from the perspectives of nursing experts. Methods: This was a descriptive qualitative study. Focus group discussion was conducted among participants who were purposively selected (n = 13). Data were analyzed using a consensus-based method. Results: The top ten research priority lists were identified. The priorities were nurse competence, quality of nursing care in nursing services, nursing policy, nurse work environment, nurse mobility, interprofessional education and collaboration, teaching learning evaluation, nursing career, complementary therapy in nursing, and technology and informatics in nursing. Conclusion: Findings of this study could be used as the basis of direction for development of future research in Indonesia. © 2020 The Author(s).",Belitung Nursing Journal,"{'ISSN': '24774073', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.33546/BNJ.1055', 'Publisher': 'Article'}","['Focus groups', 'Nursing process', 'Nursing research', 'Nursing services', 'Qualitative research', 'adult', 'article', 'clinical article', 'consensus', 'human', 'human experiment', 'Indonesia', 'information science', 'learning', 'nurse', 'nursing career', 'nursing process', 'nursing research', 'qualitative research', 'quality of nursing care', 'research priority', 'teaching', 'work environment']","['aFaculty of Medicine, Public Health and Nursing, Universitas Gadjah Mada, Yogyakarta, Indonesia', 'bFaculty of Nursing, Chulalongkorn University, Thailand']",[]
Selective etching and hardness properties of quenched SAC305 solder joints(Article)(Open Access),"['Yahaya, M.Z.', 'Salleh, N.A.', 'Kheawhom, S.', 'Illes, B.', 'Mohd Nazeri, M.F.', 'Mohamad, A.A.']","Volume 32, Issue 4, 23 Aug 2020, Pages 225-233","Purpose: The purpose of this paper is to investigate the morphology of intermetallic (IMC) compounds and the mechanical properties of SAC305 solder alloy under different cooling conditions. Design/methodology/approach: SAC305 solder joints were prepared under different cooling conditions/rates. The performance of three different etching methods was investigated: simple chemical etching, deep etching based on the Jackson method and selective removal of β-Sn by a standard three-electrode cell method. Phase and structural analyses were conducted by X-ray diffraction (XRD). The morphology of etched solder was examined by a field emission scanning electron microscope. The hardness evaluations of the solder joints were conducted by a Vickers microhardness tester. Findings: The Ag3Sn network was significantly refined by the ice-quenching process. Further, the thickness of the Cu6Sn5layer decreased with an increase in the cooling rate. The finer Ag3Sn network and the thinner Cu6Sn5IMC layer were the results of the reduced solidification time. The ice-quenched solder joints showed the highest hardness values because of the refinement of the Ag3Sn and Cu6Sn5phases. Originality/value: The reduction in the XRD peak intensities showed the influence of the cooling condition on the formation of the different phases. The micrographs prepared by electrochemical etching revealed better observations regarding the shape and texture of the IMC phases than those prepared by the conventional etching method. The lower grain orientation sensitivity of the electrochemical etching method (unlike chemical etching) significantly improved the micrographs and enabled accurate observation of IMC phases. © 2020, Emerald Publishing Limited.",Soldering and Surface Mount Technology,"{'ISSN': '09540911', 'Source Type': 'SSMOE', 'Original Language': 'Journal'}","{'Document Type': '10.1108/SSMT-01-2020-0001', 'Publisher': 'Article'}","['Electrochemical etching', 'Hardness', 'IMC', 'Quenched soldering', 'SAC305', 'Binary alloys', 'Cooling', 'Copper alloys', 'Copper metallography', 'Electrochemical etching', 'Hardness', 'Morphology', 'Scanning electron microscopy', 'Silver alloys', 'Silver metallography', 'Textures', 'Tin alloys', 'X ray diffraction', 'Cooling conditions', 'Design/methodology/approach', 'Field emission scanning electron microscopes', 'Grain orientation', 'Shape and textures', 'Solidification time', 'Three electrode cells', 'Vickers microhardness tester', 'Tin metallography']","['aSchool of Materials and Mineral Resources Engineering, Universiti Sains Malaysia, Penang, Malaysia', 'bDepartment of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand', 'cDepartment of Electronics Technology, Budapest University of Technology and Economics, Budapest, Hungary', 'dSchool of Materials Engineering, Universiti Malaysia Perlis, Arau, Malaysia']","[{'Funding Sponsor': 'Nemzeti Kutatási Fejlesztési és Innovációs Hivatal', 'Funding Number': 'FK 127970', 'Acronym': 'NKFIH'}, {'Funding Sponsor': 'National Research, Development and Innovation Office', 'Funding Number': '', 'Acronym': ''}]"
Alamillo bridge: Construction simulation models in ezstrobe(Conference Paper),"['Ioannou, P.G.', 'Likhitruangsilp, V.']","Volume 7, Issue 1, 2020, Article number CON-04","The Puente del Alamillo in Seville, Spain, designed by Santiago Calatrava, has a single pylon that rises at an angle away from the deck, and which together with the deck resembles a harp whose strings are the cable stays from the pylon to the deck. It is the only bridge of its kind in the world whose pylon is not back-anchored, and its deck and pylon balance at a single massive footing below the pylon. This design made construction of the bridge very risky because the unfinished bridge had to be kept in balance like a giant teeter-totter until it could rest at the secondary support away from the pylon. A total of three construction plans were investigated by the contractor with the first two rejected and the third used for construction. Previous research presented simulation models for these three plans in CYCLONE along with construction time estimates for the bridge deck and pylon. Unfortunately, the published simulation models had mistakes that led to incorrect statistical results and conclusions. This paper describes these mistakes and presents three simulation models in EZStrobe that produce appropriate statistics and conclusions. These models can be used as practical examples for the application of discrete-event simulation to construction. © 2020 ISEC Press.",Proceedings of International Structural Engineering and Construction,"{'ISSN': '2644108X', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.14455/ISEC.res.2020.7(1).CON-04', 'Publisher': 'Conference Paper'}","['Cable-stayed bridge', 'Calatrava', 'CYCLONE', 'Modeling', 'Statistics', 'STROBOSCOPE']","['aDept of Civil and Environmental Engineering, University of Michigan, Ann Arbor, United States', 'bDept of Civil Engineering, Chulalongkorn University, Bangkok, Thailand']",[]
Challenging anthropocentric stormwater management: Advancing legislation for environmental sustainability in the United States(Article),"['Darnthamrongkul, W.', 'Mozingo, L.A.']","Volume 10, August 2020, Article number 100064","Anthropocentrism poses two major challenges to American stormwater management. First, the conviction that runoff is a threat to human health and property promotes the construction of storm sewers to rapidly remove runoff from cities, with consequent significant deleterious ecosystem effects. Second, the pastoral aesthetic preference prompts the dissatisfaction with low impact development (LID) that aims to effectively and sustainably manage stormwater because of its unkempt appearance. The 1987 National Pollution Discharge Elimination System (NPDES) initiated a regulatory framework that not only considered human wellbeing but ecological health, thereby instigating a challenge to anthropocentrism. With Phase I (1990) and Phase II (1999), the NPDES stormwater program explicitly include specific measures to regulate stormwater discharges, and promote the implementation and appreciation of LID. The advance of American stormwater regulations, therefore, manifests the intention to attenuate the anthropocentrism impeding the proliferation of sustainable stormwater management, moving the country toward ecocentricism and environmental sustainability. © 2020 Elsevier B.V.",Water Security,"{'ISSN': '24683124', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.wasec.2020.100064', 'Publisher': 'Article'}","['Anthropocentrism', 'Environmental sustainability', 'Landscape aesthetics', 'Low Impact Development (LID)', 'National Pollution Discharge Elimination System (NPDES)', 'Sustainable stormwater management', 'environmental impact assessment', 'esthetics', 'legislation', 'runoff', 'stormwater', 'sustainable development', 'water management', 'United States']","['aDepartment of Landscape Architecture, Faculty of Architecture, Chulalongkorn University, 254 Phayathai Road, Pathum Wan, Bangkok, 10330, Thailand', 'bWater Resilient City Unit (WRCU), Chulalongkorn University, 254 Phayathai Road, Pathum Wan, Bangkok, 10330, Thailand', 'cLearning Innovation for Thai Society Research Unit (LIfTS), Chulalongkorn University, 254 Phayathai Road, Pathum Wan, Bangkok, 10330, Thailand', 'dDepartment of Landscape Architecture and Environmental Planning, University of California, Berkeley, 202 Wurster Hall #2000, Berkeley, CA  94720-2000, United States', 'eCenter for Resource Efficient Communities, University of California, Berkeley, 390 Wurster Hall #1839, Berkeley, CA  94720-2000, United States']",[]
Investigation of pten promoter methylation in ameloblastoma(Article)(Open Access),"['Lapthanasupkul, P.', 'Klongnoi, B.', 'Mutirangura, A.', 'Kitkumthorn, N.']","Volume 25, Issue 4, July 2020, Pages e481-e487","Background: Phosphatase and tensin homolog (PTEN) acts as a tumor suppressor gene. Inactivation of PTEN has been reported in various types of cancers. PTEN promoter methylation possibly underlies PTEN inactivation, which results in tumorigenesis. The aim of this study was to investigate whether PTEN promoter methylation contributes to PTEN inactivation in ameloblastoma and its associated protein expression. Material and Methods: In total, 20 fresh-frozen ameloblastoma samples were evaluated for PTEN promoter meth-ylation using methylation-specific polymerase chain reaction (MS-PCR). A subset of 10 paraffin-embedded am-eloblastoma samples was examined for PTEN expression through immunohistochemistry. Four primary cultured ameloblastoma cells were investigated for PTEN promoter methylation and PTEN transcriptional expression via reverse transcription PCR. Results: PTEN promoter methylation was detected in 65% (13/20) of the ameloblastoma samples. Of 10 amelo-blastoma samples, 4 exhibited reduced PTEN expression. Of 5 samples with methylated PTEN, 3 (60%) were associated with loss of PTEN expression. However, PTEN expression was detected in 4 (80%) of 5 samples with unmethylated PTEN. In addition, 3 (75%) of 4 primary ameloblastoma cell cultures exhibited an inverse correlation between PTEN promoter methylation and PTEN transcription level. Conclusions: PTEN promoter methylation is found in a number of ameloblastomas but not significantly correlated with loss of PTEN expression. Genetic or epigenetic mechanisms other than PTEN promoter methylation may contribute to PTEN inactivation in ameloblastoma tumor cells. © Medicina Oral S. L. C.I.F. B.",Medicina Oral Patologia Oral y Cirugia Bucal,"{'ISSN': '16984447', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.4317/medoral.23482', 'Publisher': '32142503'}","['Ameloblastoma', 'Promoter methylation', 'PTEN', 'adult', 'ameloblastoma', 'Article', 'cancer staging', 'DNA extraction', 'DNA methylation', 'female', 'gene expression', 'human', 'human cell', 'human tissue', 'immunoblotting', 'immunohistochemistry', 'male', 'methylation specific polymerase chain reaction', 'middle aged', 'promoter region', 'protein expression', 'protein methylation', 'PTEN gene', 'real time polymerase chain reaction', 'reverse transcription polymerase chain reaction', 'RNA extraction', 'tumor suppressor gene', 'DNA methylation', 'polymerase chain reaction', 'promoter region', 'phosphatidylinositol 3,4,5 trisphosphate 3 phosphatase', 'PTEN protein, human', 'Ameloblastoma', 'DNA Methylation', 'Humans', 'Immunohistochemistry', 'Polymerase Chain Reaction', 'Promoter Regions, Genetic', 'PTEN Phosphohydrolase']","['aDepartment of Oral and Maxillofacial Pathology, Faculty of Dentistry, Mahidol University, Bangkok, Thailand', 'bDepartment of Oral and Maxillofacial Surgery, Faculty of Dentistry, Mahidol University, Bangkok, Thailand', 'cCenter of Excellence in Molecular Genetics of Cancer and Human Diseases, Department of Anatomy, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'dDepartment of Oral Biology, Faculty of Dentistry, Mahidol University, Bangkok, Thailand']","[{'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': 'FDA-CO-2561-8477-TH', 'Acronym': 'NSTDA'}, {'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': '', 'Acronym': 'NSTDA'}]"
Impact of sugar-sweetened beverage tax on dental caries: A simulation analysis(Article)(Open Access),"['Urwannachotima, N.', 'Hanvoravongchai, P.', 'Ansah, J.P.', 'Prasertsom, P.', 'Koh, V.R.Y.']","Volume 20, Issue 1, 18 March 2020, Article number 76","Background: The tiered sugar-sweetened beverage (SSB) tax was implemented in Thailand to encourage industries to reduce sugar content in beverages, and consequently reduce sugar consumption in the population. The aim of the study is to explore the expected impact of the new SSB tax policy in Thailand, a middle-income country in Asia, and other alternative policies on oral health outcomes as measured by the prevalence and severity of dental caries among the Thai population. Methods: A qualitative system dynamics model that captures the complex interrelationships among SSB tax, sugar consumption and dental caries, was elicited through participatory stakeholder engagement. Based on the qualitative model, a quantitative system dynamics model was developed to simulate the SSB tax policy and other alternative scenarios in order to evaluate their impact on dental caries among Thai adults from 2010 to 2040. Results: Under the base-case scenario, the dental caries prevalence among the Thai population 15 years and older, is projected to increase from 61.3% in 2010 to 74.9% by 2040. Implementation of SSB tax policy is expected to decrease the prevalence of dental caries by only 1% by 2040, whereas the aggressive policy is projected to decrease prevalence of dental caries by 21% by 2040. Conclusions: In countries where a majority of the sugar consumed is from non-tax sugary food and beverages, especially Asian countries where street food culture is ubiquitous and contributes disproportionately to sugar intake, SSB tax alone is unlikely to have meaningful impact on oral health unless it is accompanied with a comprehensive public health policy that aims to reduce total sugar intake from non-SSB sources. © 2020 The Author(s).",BMC Oral Health,"{'ISSN': '14726831', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1186/s12903-020-1061-5', 'Publisher': '32183817'}","['Computer simulation', 'Dental caries', 'Dental public health', 'Sugar consumption', 'Sugar-sweetened beverage tax', 'System dynamics model', 'System science', 'adult', 'adverse event', 'dental caries', 'economics', 'female', 'human', 'male', 'tax', 'Thailand', 'Adult', 'Dental Caries', 'Female', 'Humans', 'Male', 'Sugar-Sweetened Beverages', 'Taxes', 'Thailand']","['aDepartment of Community Dentistry, Faculty of Dentistry, Chulalongkorn University, Bangkok, Thailand', 'bDepartment of Preventive and Social Medicine, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'cHealth Services and Systems Research, Duke-NUS Medical School, Singapore, Singapore', 'dBureau of Dental Health, Department of Health, Ministry of Public Health, Nonthaburi, Thailand', 'eSaw Swee Hock School of Public Health, National University of Singapore, Lower Kent Ridge Road, Singapore, Singapore']",[]
Longitudinal Screening for Diabetic Retinopathy in a Nationwide Screening Program: Comparing Deep Learning and Human Graders(Article)(Open Access),"['Limwattanayingyong, J.', 'Nganthavee, V.', 'Seresirikachorn, K.', 'Singalavanija, T.', 'Soonthornworasiri, N.', 'Ruamviboonsuk, V.', 'Rao, C.', 'Raman, R.', 'Grzybowski, A.', 'Schaekermann, M.', 'Peng, L.H.', 'Webster, D.R.', 'Semturs, C.', 'Krause, J.', 'Sayres, R.', 'Hersch, F.', 'Tiwari, R.', 'Liu, Y.', 'Ruamviboonsuk, P.']","Volume 2020, 2020, Article number 8839376","Objective. To evaluate diabetic retinopathy (DR) screening via deep learning (DL) and trained human graders (HG) in a longitudinal cohort, as case spectrum shifts based on treatment referral and new-onset DR. Methods. We randomly selected patients with diabetes screened twice, two years apart within a nationwide screening program. The reference standard was established via adjudication by retina specialists. Each patient's color fundus photographs were graded, and a patient was considered as having sight-threatening DR (STDR) if the worse eye had severe nonproliferative DR, proliferative DR, or diabetic macular edema. We compared DR screening via two modalities: DL and HG. For each modality, we simulated treatment referral by excluding patients with detected STDR from the second screening using that modality. Results. There were 5,738 patients (12.3% STDR) in the first screening. DL and HG captured different numbers of STDR cases, and after simulated referral and excluding ungradable cases, 4,148 and 4,263 patients remained in the second screening, respectively. The STDR prevalence at the second screening was 5.1% and 6.8% for DL- and HG-based screening, respectively. Along with the prevalence decrease, the sensitivity for both modalities decreased from the first to the second screening (DL: from 95% to 90%, p=0.008; HG: from 74% to 57%, p<0.001). At both the first and second screenings, the rate of false negatives for the DL was a fifth that of HG (0.5-0.6% vs. 2.9-3.2%). Conclusion. On 2-year longitudinal follow-up of a DR screening cohort, STDR prevalence decreased for both DL- and HG-based screening. Follow-up screenings in longitudinal DR screening can be more difficult and induce lower sensitivity for both DL and HG, though the false negative rate was substantially lower for DL. Our data may be useful for health-economics analyses of longitudinal screening settings. © 2020 Jirawut Limwattanayingyong et al.",Journal of Diabetes Research,"{'ISSN': '23146745', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1155/2020/8839376', 'Publisher': '33381600'}","['adult', 'Article', 'cohort analysis', 'controlled study', 'deep learning', 'diabetic macular edema', 'diagnostic test accuracy study', 'false negative result', 'female', 'follow up', 'human', 'intermethod comparison', 'longitudinal study', 'major clinical study', 'male', 'medical specialist', 'middle aged', 'nonproliferative diabetic retinopathy', 'patient referral', 'prevalence', 'proliferative diabetic retinopathy', 'retrospective study', 'scoring system', 'screening', 'standard', 'aged', 'cell proliferation', 'comparative study', 'computer assisted diagnosis', 'diabetic retinopathy', 'diagnostic imaging', 'eye fundus', 'incidence', 'macular edema', 'mass screening', 'photography', 'predictive value', 'public health', 'reproducibility', 'severity of illness index', 'Thailand', 'Aged', 'Cell Proliferation', 'Deep Learning', 'Diabetic Retinopathy', 'Female', 'Fundus Oculi', 'Humans', 'Image Interpretation, Computer-Assisted', 'Incidence', 'Longitudinal Studies', 'Macular Edema', 'Male', 'Mass Screening', 'Middle Aged', 'National Health Programs', 'Photography', 'Predictive Value of Tests', 'Prevalence', 'Reproducibility of Results', 'Severity of Illness Index', 'Thailand']","['aDepartment of Ophthalmology, College of Medicine, Rangsit University, Rajavithi Hospital, Bangkok, Thailand', 'bDepartment of Ophthalmology, Chulabhorn Hospital, HRH Princess Chulabhorn College of Medical Science, Chulabhorn Royal Academy, Bangkok, Thailand', 'cDepartment of Tropical Hygiene, Faculty of Tropical Medicine, Mahidol University, Bangkok, Thailand', 'dDepartment of Biochemistry, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'eShri Bhagwan Mahavir Vitreoretinal Services, Sankara Nethralaya, Chennai, Tamil Nadu, India', 'fDepartment of Ophthalmology, University of Warmia and Mazury, Olsztyn, Poland', 'gInstitute for Research in Ophthalmology, Foundation for Ophthalmology Development, Poznan, Poland', 'hGoogle Health, Palo Alto, CA, United States', 'iWork Done at Google Via Optimum Solutions Pte Ltd, Singapore, Singapore']",[]
Sensing the classical swine fever virus with molecularly imprinted polymer on quartz crystal microbalance(Article)(Open Access),"['Klangprapan, S.', 'Choke-arpornchai, B.', 'Lieberzeit, P.A.', 'Choowongkomon, K.']","Volume 6, Issue 6, June 2020, Article number e04137","Classical swine fever (CSF) is a highly contagious and fatal viral disease in pigs caused by the virus of the same name (classical swine fever virus – CSFV). Economical reasons dictate the need for rapid early detection of this pathogen. Herein we report on a sensor for CSFV detection based on a quartz crystal microbalance (QCM) making use of molecularly imprinted polymer (MIP) as the receptor. It relies on a copolymer comprising acrylamide (AAM), methacrylic acid (MAA), methyl methacrylate (MMA), and n-vinylpyrrolidone (VP). SEM images of CSFV MIP reveal cavities on the polymer surface with an average diameter of d = 59 nm, which correlates well with the dimensions of CSFV particles. QCM sensor measurements yield concentration-dependent CSFV sensor responses resulting in LOD = 1.7 μg/mL, LOQ = 5.1 μg/mL and R2= 0.9963. Furthermore, CSFV-MIP sensors selectively bind CSFV with selectivity factors of 2 over porcine respiratory and reproductive virus (PRRSV) and 62 over pseudorabies virus (PRV), respectively. Finally, sensor responses turned out fully reversible. © 2020",Heliyon,"{'ISSN': '24058440', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.heliyon.2020.e04137', 'Publisher': 'Article'}","['Analytical chemistry', 'Classical swine fever virus', 'Molecular imprinting', 'Quartz crystal microbalance']","['aGenetic Engineering Interdisciplinary Program, Graduate School, Kasetsart University, 50 Ngam Wong Wan Road, Chatuchak, Bangkok, 10900, Thailand', 'bDepartment of Chemistry, Faculty of Science, Chulalongkorn University, 254 Phyathai Road, Patumwan, Bangkok, 10330, Thailand', 'cUniversity of Vienna, Faculty for Chemistry, Department of Physical Chemistry, Waehringer Strasse 42, Wien, A-1090, Austria', 'dDepartment of Biochemistry, Faculty of Science, Kasetsart University, 50 Ngam Wong Wan Road, Chatuchak, Bangkok, 10900, Thailand', 'eCenter for Advanced Studies in Nanotechnology for Chemical, Food and Agricultural Industries, KU Institute for Advanced Studies, Kasetsart University, Bangkok, Thailand']","[{'Funding Sponsor': 'Thailand Research Fund', 'Funding Number': 'PHD60I0086', 'Acronym': 'TRF'}]"
Partial hydrogenation of palm oil-derived biodiesel over ni/electrospun silica fiber catalysts(Article)(Open Access),"['Phumpradit, S.', 'Reubroycharoen, P.', 'Kuchonthara, P.', 'Ngamcharussrivichai, C.', 'Hinchiranan, N.']","Volume 10, Issue 9, September 2020, Article number 993, Pages 1-16","Given the high accessibility of reactants to the active metal sites of fibrous catalysts, in this research, an electrospun silica fiber was applied as a support of nickel catalysts (Ni/SF) for the partial hydrogenation of palm oil fatty acid methyl ester (FAME) in a fixed-bed reactor. The textural properties, reducibility, Ni dispersion and morphology of Ni/SF catalysts were characterized and compared to those of a Ni/porous silica ball (Ni/SB). Under 1 bar H2pressure at 140◦C, the 30 wt% Ni/SF catalyst exhibited a high turnover frequency (TOF) of 1396 h−1to convert methyl linoleate (C18:2) to more saturated structures. On the other hand, the system using Ni/SB catalysts showed a TOF of only 141 h−1. This result was due to the effect of the higher acidity of the silica fiber, which promoted the higher adsorption of polyunsaturated portions in FAME. The non-porous characteristics and open morphology of the Ni/SF catalysts also allowed FAME and H2molecules to easily access the Ni active sites deposited on the surface of the silica fiber and suppressed the selectivity to cis–trans isomerization. Stability testing of the Ni/SF catalyst showed that the C18:2 conversion decreased from 71% to 60% after long-term operation for 16 h possibly due to the weak metal–support interaction that facilitated Ni particle loss from the catalyst surface. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Catalysts,"{'ISSN': '20734344', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.3390/catal10090993', 'Publisher': 'Article'}","['Biodiesel', 'Fatty acid methyl esters', 'Nickel', 'Partial hydrogenation', 'Silica fibers']","['aDepartment of Chemical Technology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bCenter of Excellence on Petrochemical and Materials Technology (PETROMAT), Chulalongkorn University, Bangkok, 10330, Thailand', 'cCenter of Excellence in Catalysis for Bioenergy and Renewable Chemicals (CBRC), Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': '', 'Funding Number': '459042', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': '459042–AE2', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'IRN61W0003', 'Acronym': ''}, {'Funding Sponsor': 'Energy Policy and Planning Office', 'Funding Number': '', 'Acronym': 'EPPO'}, {'Funding Sponsor': 'National University of SingaporeSee opportunities\xa0by\xa0NUS', 'Funding Number': '', 'Acronym': 'NUS'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
