title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Update noticeLearn more about errata linking in Scopus,"['Saupsor, J.', 'Sangsawang, J.', 'Kao-ian, W.', 'Mahlendorf, F.', 'Mohamad, A.A.', 'Cheacharoen, R.', 'Kheawhom, S.', 'Somwangthanaroj, A.']","Volume 12, Issue 1, December 2022, Article number 21156","Flow batteries possess several attractive features including long cycle life, flexible design, ease of scaling up, and high safety. They are considered an excellent choice for large-scale energy storage. Carbon felt (CF) electrodes are commonly used as porous electrodes in flow batteries. In vanadium flow batteries, both active materials and discharge products are in a liquid phase, thus leaving no trace on the electrode surface. However, zinc-based flow batteries involve zinc deposition/dissolution, structure and configuration of the electrode significantly determine stability and performance of the battery. Herein, fabrication of a compressed composite using CF with polyvinylidene fluoride (PVDF) is investigated in a Zn–Fe flow battery (ZFB). Graphene (G) is successfully introduced in order to improve its electrochemical activity towards zinc reactions on the negative side of the ZFB. A compressed composite CF electrode offers more uniform electric field and lower nucleation overpotential (NOP) of zinc than a pristine CF, resulting in higher zinc plating/stripping efficiency. Batteries with modified electrodes are seen to provide lower overpotential. Particularly, the G-PVDF-CF electrode demonstrates maximum discharge capacity of 39.6 mAh cm−2with coulombic efficiency and energy efficiency over 96% and 61%, respectively. Finally, results lead to increased efficiency and cycling stability for flow batteries. © 2022, The Author(s).",Scientific Reports,"{'ISSN': '20452322', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1038/s41598-022-25763-5', 'Publisher': '36477629'}",[],"['aDepartment of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDepartment of Energy Technology, University Duisburg-Essen, Duisburg, 47057, Germany', 'cSchool of Materials and Mineral Resources Engineering, Universiti Sains Malaysia, Pulau Pinang, Nibong Tebal, 14300, Malaysia', 'dMetallurgy and Materials Science Research Institute, Chulalongkorn University, Bangkok, 10330, Thailand', 'eCenter of Excellence on Advanced Materials for Energy Storage, Chulalongkorn University, Bangkok, 10330, Thailand', 'fBio-Circular-Green-Economy Technology and Engineering Center (BCGeTEC), Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': '', 'Funding Number': 'B16F630071', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'FDA-CO-2563-11897-TH', 'Acronym': ''}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': '', 'Acronym': 'สวทช'}]"
Sapwood area~DBH allometries for 14 common tree species in a successional tropical forest in Thailand(Article)(Open Access),"['Yaemphum, S.', 'Unawong, W.', 'Tor-Ngern, P.']","Volume 95, Issue 4, 1 October 2022, Pages 562-571","Sapwood area is an important parameter for estimating canopy transpiration in the forest water cycle. However, sapwood area highly varies across species and forest ecosystems and is difficult to measure directly. Therefore, species- and site-specific allometric equations are needed to estimate the sapwood area of all trees in a forest. Here, we conducted a comprehensive campaign to measure sapwood thickness and to estimate the sapwood area of 14 common tree species in a successional forest in Thailand. These data represent the first comprehensive measurements of sapwood area in south-east Asian successional forests growing under diverse environmental conditions in terms of soil moisture and canopy density. The results show that a power function can significantly explain the relationship between sapwood area and stem size, represented by diameter at breast height (DBH), in all species in both primary and secondary forests. Interestingly, a single equation could describe the sapwood area~DBH relationship in all species and forest stages, except for Dipterocarpus gracilis, an emergent, dominant species in the primary forest. The latter showed slower growth in sapwood area once the trees reached a DBH of ~30 cm. Overall, our results can benefit future studies that estimate canopy transpiration of tropical forests with similar conditions as in our study sites. © 2021 The Author(s). Published by Oxford University Press on behalf of Institute of Chartered Foresters. All rights reserved.",Forestry,"{'ISSN': '0015752X', 'Source Type': 'FRSTA', 'Original Language': 'Journal'}","{'Document Type': '10.1093/forestry/cpab054', 'Publisher': 'Article'}","['growth response', 'tree', 'tropical forest', 'wood', 'wood quality', 'Thailand']","['aGraduate School, Chulalongkorn University, 254 Payathai Rd, Wang Mai, Pathumwan, Bangkok, 10330, Thailand', 'bCenter of Excellence on Hazardous Substance Management, Chulalongkorn University, 254 Payathai Rd, Wang Mai, Pathumwan, Bangkok, 10330, Thailand', 'cDepartment of Environmental Science, Faculty of Science, Chulalongkorn University, 254 Payathai Rd, Wang Mai, Pathumwan, Bangkok, 10330, Thailand', 'dWater Science and Technology for Sustainable Environment Research Group, Chulalongkorn University, 254 Payathai Rd, Wang Mai, Pathumwan, Bangkok, 10330, Thailand']",[]
Developmental effects of sesamolin on zebrafish (Danio rerio) embryos(Article),"['Kitipaspallop, W.', 'Sillapaprayoon, S.', 'Phuwapraisirisan, P.', 'Kim, W.-K.', 'Chanchao, C.', 'Pimtong, W.']","Volume 256, June 2022, Article number 109319","Sesamolin is one of the major active compounds found in sesame seeds (Sesamum indicum L.) that are commonly and increasingly used as an ingredient in cuisines and various food products. The compound has been reported to have several pharmaceutical activities such as antioxidant, antimicrobial, neuroprotective, and anticancer. However, the toxicological profile of sesamolin does not currently include developmental toxicity. In this study, we assessed sesamolin toxicity to embryonic development of zebrafish by exposure for 72 h at concentrations ranging from 10 to 50 μM. The evaluation revealed that sesamolin did not affect survival and hatching rates. However, it did induce embryo malformations and reduced embryonic heart rates in a dose-dependent manner. By qRT-PCR analysis, it downregulated the expression of oxidative stress-related genes, including superoxide dismutase 1 (sod1), catalase (cat), and glutathione S-transferase pi 2 (gstp2). Alkaline phosphatase staining of embryos revealed that sesamolin inhibited the development of subintestinal vessels, and hemoglobin staining revealed a negative impact on embryonic erythropoiesis. These findings showed that sesamolin affected genes related to angiogenesis and erythropoiesis. The risks of sesamolin to embryonic development found in this study may imply similar effects in humans and other mammals. © 2021",Comparative Biochemistry and Physiology Part - C: Toxicology and Pharmacology,"{'ISSN': '15320456', 'Source Type': 'CBPPF', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.cbpc.2022.109319', 'Publisher': '35227877'}","['Embryonic development', 'Sesame', 'Sesamolin', 'Toxicity', 'Zebrafish embryos', 'alkaline phosphatase', 'catalase', 'complementary DNA', 'copper zinc superoxide dismutase', 'gata binding protein 1a', 'glutathione transferase P1', 'glyceraldehyde 3 phosphate dehydrogenase', 'hemoglobin', 'hemoglobin alpha embryonic 1', 'hemoglobin F', 'kinase insert domain receptor like', 'natural product', 'phenylthiourea', 'reactive oxygen metabolite', 'sesamolin', 'T cell acute lymphocytic leukemia protein 1', 'unclassified drug', 'vascular endothelial growth factor aa', 'vasculotropin receptor 2', '1,3 dioxolane derivative', 'sesamolin', 'acute toxicity', 'adult', 'angiogenesis', 'animal experiment', 'animal model', 'Article', 'clinical assessment', 'clinical evaluation', 'concentration process', 'controlled study', 'developmental toxicity', 'down regulation', 'embryo', 'embryo development', 'embryotoxicity', 'erythropoiesis', 'gene expression level', 'hatchability', 'heart rate', 'jaw malformation', 'mortality rate', 'nonhuman', 'oxidative stress', 'protein expression', 'real time polymerase chain reaction', 'sesame', 'spine disease', 'staining', 'survival rate', 'toxicity testing', 'zebra fish', 'animal', 'mammal', 'metabolism', 'nonmammalian embryo', 'zebra fish', 'Animals', 'Dioxoles', 'Embryo, Nonmammalian', 'Mammals', 'Oxidative Stress', 'Zebrafish']","['aDepartment of Biology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDepartment of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'cDepartment of Predictive Toxicology, Korea Institute of Toxicology, Daejeon, 34114, South Korea', 'dHuman and Environmental Toxicology, University of Science and Technology, Daejeon, 34113, South Korea', 'eNano Environmental and Health Safety Research Team, National Nanotechnology Center (NANOTEC), National Science and Technology Development Agency (NSTDA), Pathum Thani, 12120, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'National Nanotechnology Center', 'Funding Number': '', 'Acronym': 'NANOTEC'}]"
Hyperextension following two different designs of fixed-bearing posterior-stabilized total knee arthroplasty(Article),"['Laoruengthana, A.', 'Rattanaprichavej, P.', 'Suangyanon, P.', 'Galassi, M.', 'Teekaweerakit, P.', 'Pongpirul, K.']","Volume 32, Issue 8, December 2022, Pages 1641-1650","Purpose: Hyperextension after total knee arthroplasty (TKA) is related to worse functional outcomes. Among the reported predictive factors, it is unclear whether prosthesis design affects postoperative hyperextension. Hence, our objectives were to (1) compare time-dependent changes of the extension angle following multi-radius (MR) and single-radius (SR) TKA and (2) assess predictive factors for the hyperextension. Methods: In this study, consecutive 136 MR TKAs and consecutive 71 SR TKAs performed by a single surgeon were reviewed. The extension angle was evaluated by digitized full-extension lateral radiographs at preoperative, 3 months and at 1 and 2 years after TKA. A positive value was defined as hyperextension. A multiple regression analysis was used to determine predictive factors for the extension angle and the risk of hyperextension > 5°. Results: The postoperative extension angle of both groups gradually increased during the first 2 years and the SR group finally progressed with 4.04° greater extension than the MR group (p < 0.01). The incidence of hyperextension > 5° in the SR group was 18.3% and for the MR group, 7.4% (p = 0.02). However, the Oxford knee scores was nonsignificant different between the groups (p = 0.15). Preoperative extension angle, sagittal femoral component angle (SFA) and SR prosthesis were predictive factors for the extension angle at 2 years after TKA and were also associated with hyperextension > 5°. Conclusions: The extension angle of the SR group became significantly more extended than that of the MR group during the first two years after TKA. Hence, ideal extension position immediately after SR TKA may be different from that of the MR TKA prosthesis. The preoperative extension angle, SFA and SR prosthesis were factors that were associated with postoperative hyperextension. © 2021, The Author(s), under exclusive licence to Springer-Verlag France SAS, part of Springer Nature.",European Journal of Orthopaedic Surgery and Traumatology,"{'ISSN': '16338065', 'Source Type': 'EJOTF', 'Original Language': 'Journal'}","{'Document Type': '10.1007/s00590-021-03150-6', 'Publisher': '34665293'}","['Hyperextension', 'Multi-radius', 'Single radius', 'Total knee arthroplasty', 'adult', 'Article', 'clinical assessment', 'clinical evaluation', 'cohort analysis', 'comparative study', 'controlled study', 'female', 'follow up', 'genu recurvatum', 'human', 'incidence', 'knee extension angle', 'knee function', 'knee radiography', 'major clinical study', 'male', 'middle aged', 'orthopedic surgeon', 'Oxford Knee Score', 'postoperative complication', 'postoperative period', 'prediction', 'preoperative period', 'retrospective study', 'risk factor', 'total knee arthroplasty', 'adverse event', 'arthropathy', 'biomechanics', 'diagnostic imaging', 'joint characteristics and functions', 'knee', 'knee osteoarthritis', 'knee prosthesis', 'knee replacement', 'Arthroplasty, Replacement, Knee', 'Biomechanical Phenomena', 'Humans', 'Joint Diseases', 'Knee Joint', 'Knee Prosthesis', 'Osteoarthritis, Knee', 'Range of Motion, Articular']","['aDepartment of Orthopaedics, Faculty of Medicine, Naresuan University, 99 Moo 9 Thapho, Phitsanulok, 65000, Thailand', 'bDepartment of Preventive and Social Medicine, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'cDepartment of International Health, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States']","[{'Funding Sponsor': 'Naresuan University', 'Funding Number': '', 'Acronym': 'NU'}]"
"Semi-Synthesis of N-Aryl Amide Analogs of Piperine from Piper nigrum and Evaluation of Their Antitrypanosomal, Antimalarial, and Anti-SARS-CoV-2 Main Protease Activities(Article)(Open Access)","['Wansri, R.', 'Lin, A.C.K.', 'Pengon, J.', 'Kamchonwongpaisan, S.', 'Srimongkolpithak, N.', 'Rattanajak, R.', 'Wilasluck, P.', 'Deetanya, P.', 'Wangkanont, K.', 'Hengphasatporn, K.', 'Shigeta, Y.', 'Liangsakul, J.', 'Suroengrit, A.', 'Boonyasuppayakorn, S.', 'Chuanasa, T.', 'De-Eknamkul, W.', 'Hannongbua, S.', 'Rungrotmongkol, T.', 'Chamni, S.']","Volume 27, Issue 9, May-1 2022, Article number 2841","Piper nigrum, or black pepper, produces piperine, an alkaloid that has diverse pharmaco-logical activities. In this study, N-aryl amide piperine analogs were prepared by semi-synthesis involving the saponification of piperine (1) to yield piperic acid (2) followed by esterification to obtain compounds 3, 4, and 5. The compounds were examined for their antitrypanosomal, antimalarial, and anti-SARS-CoV-2 main protease activities. The new 2,5-dimethoxy-substituted phenyl piper-amide 5 exhibited the most robust biological activities with no cytotoxicity against mammalian cell lines, Vero and Vero E6, as compared to the other compounds in this series. Its half-maximal inhib-itory concentration (IC50) for antitrypanosomal activity against Trypanosoma brucei rhodesiense was 15.46 ± 3.09 μM, and its antimalarial activity against the 3D7 strain of Plasmodium falciparum was 24.55 ± 1.91 μM, which were fourfold and fivefold more potent, respectively, than the activities of piperine. Interestingly, compound 5 inhibited the activity of 3C-like main protease (3CLPro) toward anti-SARS-CoV-2 activity at the IC50 of 106.9 ± 1.2 μM, which was threefold more potent than the activity of rutin. Docking and molecular dynamic simulation indicated that the potential binding of 5 in the 3CLproactive site had the improved binding interaction and stability. Therefore, new aryl amide analogs of piperine 5 should be investigated further as a promising anti-infective agent against human African trypanosomiasis, malaria, and COVID-19. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",Molecules,"{'ISSN': '14203049', 'Source Type': 'MOLEF', 'Original Language': 'Journal'}","{'Document Type': '10.3390/molecules27092841', 'Publisher': '35566194'}","['anti-SARS-CoV-2 main protease', 'antimalaria', 'antitrypanosoma', 'black pepper', 'molecular dynamic', 'piperine analogs', 'semi-synthesis', '1,3 benzodioxole derivative', 'alkaloid', 'amide', 'antimalarial agent', 'piperidine derivative', 'piperine', 'animal', 'black pepper', 'chemistry', 'human', 'mammal', 'molecular docking', 'Alkaloids', 'Animals', 'Antimalarials', 'Benzodioxoles', 'COVID-19', 'Humans', 'Mammals', 'Molecular Docking Simulation', 'Piper nigrum', 'Piperidines', 'Polyunsaturated Alkamides']","['aPharmaceutical Sciences and Technology Program, Faculty of Pharmaceutical Sciences, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDepartment of Pharmacognosy and Pharmaceutical Botany, Faculty of Pharmaceutical Sciences, Chulalongkorn University, Bangkok, 10330, Thailand', 'cNatural Products and Nanoparticles Research Unit (NP2), Chulalongkorn University, Bangkok, 10330, Thailand', 'dNational Center for Genetic Engineering and Biotechnology (BIOTEC), National Science and Technology Development Agency, Thailand Science Park, Pathum Thani, 12120, Thailand', 'eCenter of Excellence for Molecular Biology and Genomics of Shrimp, Department of Biochemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'fMolecular Crop Research Unit, Department of Biochemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'gCenter for Computational Sciences, University of Tsukuba, 1-1-1 Tennodai, Ibaraki, Tsukuba, 305-8577, Japan', 'hScientific and Technological Research Equipment Centre, Chulalongkorn University, Bangkok, 10330, Thailand', 'iApplied Medical Virology Research Unit, Department of Microbiology, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand', 'jNatural Product Biotechnology Research Unit, Chulalongkorn University, Bangkok, 10330, Thailand', 'kCenter of Excellence in Computational Chemistry (CECC), Department of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'lCenter of Excellence in Biocatalyst and Sustainable Biotechnology, Department of Biochemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'mProgram in Bioinformatics and Computational Biology, Graduate School, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': '', 'Funding Number': 'JP20338388', 'Acronym': ''}, {'Funding Sponsor': '', 'Funding Number': 'GRU 6306433004-1', 'Acronym': ''}, {'Funding Sponsor': 'Japan Agency for Medical Research and Development', 'Funding Number': 'JP21ae0101047h0001', 'Acronym': 'AMED'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'National Science and Technology Development Agency', 'Funding Number': 'P1850116', 'Acronym': 'สวทช'}, {'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': 'N35A640038', 'Acronym': 'NRCT'}, {'Funding Sponsor': 'National Center for Genetic Engineering and Biotechnology', 'Funding Number': '', 'Acronym': 'BIOTEC'}]"
Generalized topological spaces induced by monotonic maps and hereditary classes(Article),"['Montagantirud, P.', 'Wongkhunen, S.']","Volume 33, Issue 2, June 2022, Article number 63","This article defines and discusses the concept of generalized topological spaces induced by monotonic maps and hereditary classes. In various situations, we define and investigate the continuity on generalized topological spaces induced by monotonic maps and hereditary classes. Additionally, we investigate certain features and characterizations of generalized topological spaces induced by monotonic maps with respect to specific properties and hereditary classes. © 2022, African Mathematical Union and Springer-Verlag GmbH Deutschland, ein Teil von Springer Nature.",Afrika Matematika,"{'ISSN': '10129405', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1007/s13370-022-00999-6', 'Publisher': 'Article'}","['Generalized topological spaces', 'Hereditary classes', 'Monotonic maps']","['Department of Mathematics and Computer Science, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
Thermal Stability and Flame Retardancy of Epoxy/Natural Fiber Composites(Book Chapter),"['Jubsilp, C.', 'Mora, P.', 'Rimdusit, S.']","1 January 2022, Pages 713-743","atural fiber polymer composites (NFPCs) are materials of high-strength natural fiber-reinforced polymer matrices. With their eco-friendly nature and sustainability, NFPCs are getting more attention in academy and industrials to utilize natural fibers for potential applications, such as construction, automobile, marine, aerospace, and other applications. The mechanical characteristics and failure behaviors of NFPCs have been studied to compare with those of synthetic fiber-based composites. However, to replace the metal- or ceramic-based materials in the applications, an improvement of thermal stabilities, flame resistance, and dimensional stability at high temperature, which may extend their potential multidirectional applications, has also been presented. With such context, this chapter provides the natural fiber-reinforced epoxy composites that showed high temperature stability and good flame retardancy and their applications. The effect of types and contents of natural fibers, modified surface fibers, and the addition of flame retardant on glass transition temperature, thermal degradation temperature, and flame retardancy of the composites have been investigated. Moreover, the important characteristics, such as physical and mechanical properties including strength under tensile, flexure, and impact loads, as well as water resistance, were also described. © Springer Nature Singapore Pte Ltd. 2022.",Handbook of Epoxy/Fiber Composites,"{'ISSN': '978-981193603-6;978-981193602-9', 'Source Type': 'Book', 'Original Language': 'English'}","{'Document Type': '10.1007/978-981-19-3603-6_25', 'Publisher': 'Book Chapter'}","['Biobased epoxy', 'Copolymers', 'Friction', 'Mechanical property', 'Thermal property', 'Thermosetting polymer']","['aDepartment of Chemical Engineering, Faculty of Engineering, Srinakharinwirot University, Nakhon Nayok, Thailand', 'bDepartment of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand']",[]
As-needed intranasal corticosteroid spray for allergic rhinitis: a systematic review and meta-analysis*(Review)(Open Access),"['Hoang, M.P.', 'Chitsuthipakorn, W.', 'Seresirikachorn, K.', 'Snidvongs, K.']","Volume 60, Issue 4, 2022, Pages 242-251","Background: As-needed intranasal corticosteroid spray (INCS) is commonly used by patients with allergic rhinitis (AR) who have suboptimal symptom control. This systematic review aimed to assess the effectiveness of as-needed INCS for treating AR. Methodology: Systematic searches for randomized controlled trials studying the effects of as-needed INCS compared to regular INCS, as-needed antihistamine, or placebo were performed. Primary outcomes were total nasal symptom score (TNSS) and disease-specific quality of life (DSQoL). Results: Eight studies (882 participants) met the criteria. Regular use of INCS showed greater improvements than as-needed INCS in TNSS, DSQoL, nasal peak inspiratory flow, sneezing, and nasal congestion scores with small effect sizes. There were no differences between regular and as-needed INCS usage for ocular symptoms, symptom-free days, nasal itching, and rhinorrhea scores. As-needed INCS was superior to as-needed antihistamine and placebo with medium effect sizes. There were no differences in risk of adverse events between the groups in all three comparisons. Conclusions: Regular use of INCS improved total nasal symptoms score and DSQoL better than as-needed INCS. However, as-needed INCS improved TNSS better than as-needed antihistamine and placebo. The effects of as-needed INCS were closer to regular INCS usage than to placebo or as-needed AH usage. © 2022, International Rhinologic Society. All rights reserved.",Rhinology,"{'ISSN': '03000729', 'Source Type': 'RNGYA', 'Original Language': 'Journal'}","{'Document Type': '10.4193/Rhin21.355', 'Publisher': '35379997'}","['allergic rhinitis', 'corticosteroid', 'itching', 'quality of life', 'rhinorrhea', 'sneezing', 'antihistaminic agent', 'corticosteroid', 'allergic rhinitis', 'human', 'intranasal drug administration', 'meta analysis', 'quality of life', 'Administration, Intranasal', 'Adrenal Cortex Hormones', 'Histamine Antagonists', 'Humans', 'Quality of Life', 'Rhinitis, Allergic']","['aDepartment of Otolaryngology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'bEndoscopic Nasal and Sinus Surgery Excellent Center, King Chulalongkorn Memorial Hospital, Bangkok, Thailand', 'cDepartment of Otolaryngology, Hue University of Medicine and Pharmacy, Hue University, Hue, Viet Nam', 'dCenter of Excellence in Otolaryngology-Head & Neck Surgery, Rajavithi Hospital, Bangkok, Thailand', 'eDepartment of Otolaryngology, College of Medicine, Rangsit University, Bangkok, Thailand']",[]
Development and dosimetric verification of 3D customized bolus in head and neck radiotherapy(Article)(Open Access),"['Chatchumnan, N.', 'Kingkaew, S.', 'Aumnate, C.', 'Sanghangthum, T.']","Volume 63, Issue 3, 1 May 2022, Pages 428-434","The commercial flat bolus cannot form perfect contact with the irregular surface of the patient's skin, resulting in an air gap. The purpose of this study was to evaluate the feasibility of using a 3D customized bolus from silicone rubber. The silicone rubber boluses were studied in basic characteristics. The 3D customized bolus was fabricated at the nose, cheek and neck regions. The point dose and planar dose differences were evaluated by comparing with virtual bolus. The hardness, thickness, density, Hounsfield unit (HU) and dose attenuation of the customized bolus were quite similar to a commercial bolus. When a 3D customized bolus was placed on the RANDO phantom, it can significantly increase buildup region doses and perfectly fit against the irregular surface shape. The average point dose differences of 3D customized bolus were -1.1%, while the commercial bolus plans showed -1.7%. The average gamma results for planar dose differences comparison of 3D customized bolus were 93.9%, while the commercial bolus plans were reduced to 91.9%. Overall, A silicone rubber bolus produced the feasible dosimetric properties and could save cost compared to a commercial bolus. The 3D printed customized bolus is a good buildup material and could potentially replace and improve treatment efficiency. © 2022 The Author(s) 2022. Published by Oxford University Press on behalf of The Japanese Radiation Research Society and Japanese Society for Radiation Oncology.",Journal of Radiation Research,"{'ISSN': '04493060', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1093/jrr/rrac013', 'Publisher': '35420693'}","['3D customize bolus', '3D printer', 'flat bolus', 'silicone rubber', 'Dosimetry', 'Oncology', 'Rubber', 'Silicones', '3d customize bolus', 'Air-gaps', 'Basic characteristics', 'Flat bolus', 'Head and neck', 'Hounsfield units', 'Irregular surface', 'Neck region', 'Perfect contact', 'Silicone rubber', '3D printers', 'silastic', 'human', 'imaging phantom', 'radiometry', 'radiotherapy dosage', 'radiotherapy planning system', 'three dimensional printing', 'Humans', 'Phantoms, Imaging', 'Printing, Three-Dimensional', 'Radiometry', 'Radiotherapy Dosage', 'Radiotherapy Planning, Computer-Assisted', 'Silicone Elastomers']","['aDivision of Radiation Oncology, Department of Radiology, King Chulalongkorn Memorial Hospital, Bangkok, 10330, Thailand', 'bMetallurgy and Materials Science Research Institute, Chulalongkorn University, Bangkok, 10330, Thailand', 'cDivision of Radiation Oncology, Department of Radiology, Faculty of Medicine, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
"GNSS time and frequency transfers through national positioning, navigation and timing infrastructure(Article)","['Thongtan, T.', 'Sawatdiaree, S.', 'Satirapod, C.']","Volume 16, Issue 2, 1 April 2022, Pages 123-130","GNSS signals have been a practical time transfer tool to realise a Coordinated Universal Time (UTC) and set civilian clocks around the world with respect to this atomic time standard. UTC time scale is maintained by the International Bureau of Weights and Measurements (BIPM) adjusted to be close to a time scale based on the Earth's rotation. In Thailand, the official atomic time clocks are maintained by the National Institute of Metrology Thailand (NIMT) to produce UTC(NIMT) and Thailand standard time which is always 7 hours ahead of UTC(NIMT) because of the time zone differences between Greenwich and Bangkok. National Positioning, Navigation and Timing (PNT) infrastructure comprises of GNSS geodetic receivers uniformly distributed to continually observe GNSS signals, mainly for geodetic survey applications both real-time and post-processing services. NIMT is involved in order to provide time link to UTC and to determine the characteristics of GNSS receiver internal clocks; namely, fractional frequency offset and frequency stabilities by applying the GNSS time transfer techniques of common-view algorithms. Monitored time differences with respect to UTC(NIMT) are achieved from selected 4 ground stations in different parts of the country with observations of 21 days in order to determine the frequency stability at 1-day and 7-day modes. GNSS standard log files; in RINEX format, at these receivers are transformed into a time transfer standard format; CGGTTS, used to compute the time differences between two stations, the fractional frequency offset and the frequency stability. Averaged fractional frequency offsets are 2.8 × 10 - 13 Hertz/Hertz for an averaging time of 1 day. The comparison of the national time scale and receiver clock offsets of every receivers in this national GNSS PNT infrastructure could be accomplished through common-view time transfer using GNSS satellites to maintain the time link of geodetic active control points to UTC as well as to determine receiver internal clock characteristics. © 2022 Walter de Gruyter GmbH, Berlin/Boston.",Journal of Applied Geodesy,"{'ISSN': '18629016', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1515/jag-2021-0061', 'Publisher': 'Article'}","['common-view', 'GNSS time and frequency transfer', 'Frequency allocation', 'Frequency stability', 'Frequency standards', 'Geodesy', 'Global positioning system', 'Timing circuits', 'Common-view', 'Fractional frequency offset', 'GNSS signals', 'GNSS time and frequency transfer', 'Internal clock', 'Positioning navigation and timings', 'Thailand', 'Time and frequency transfers', 'Time transfer', 'Time-scales', 'Time measurement', 'frequency analysis', 'GNSS', 'navigation', 'positioning system', 'Thailand']","['aNational Institute of Metrology, Electrical Metrology Department, Klong Luang, Pathumthani, 12120, Thailand', 'b26683 Chulalongkorn University, Survey Engineering Department, Patumwan, Bangkok, 10330, Thailand']",[]
Parenteral Nutrition(Book Chapter),"['Salazar, E.', 'Somlaw, N.', 'Bonnes, S.', 'Hurt, R.T.']","1 January 2022, Pages 271-283","The use of parenteral nutrition (PN) is typically reserved for cases in which the gastrointestinal tract is nonfunctional. It can also be used as supplementary nutrition when oral or enteral nutrition is inadequate. PN provides both micronutrient and macronutrient support along with adequate hydration via central or peripheral access. It can be used as short term or long term. However, its use is not without complication. The complications can be broadly categorized as catheter-related or metabolic-related complication. © Springer Nature Switzerland AG 2022, corrected publication 2022.","Nutrition, Weight, and Digestive Health: The Clinician’s Desk Reference","{'ISSN': '978-303094953-2;978-303094952-5', 'Source Type': 'Book', 'Original Language': 'English'}","{'Document Type': '10.1007/978-3-030-94953-2_17', 'Publisher': 'Book Chapter'}","['Catheter-related complication', 'Macronutrient', 'Metabolic-related complication', 'Micronutrient', 'Parenteral nutrition']","['aDepartment of Gastroenterology and Hepatology, Singapore General Hospital, Singapore', 'bDepartment of Medicine, King Chulalongkorn Memorial Hospital, Chulalongkorn University, Bangkok, Thailand', 'cDepartment of General Internal Medicine, Mayo Clinic, Rochester, MN, United States']",[]
